Breath_num,Max_gap(ms),In_vol(ml),Ex_vol(ml),IE_vol_ratio,Duration(s),In_duration(s),Ex_duration(s),IE_duration_ratio,P_peak,PEEP,Dy_comp,Label
25,100.0,416.591,-456.76,0.9120566599527105,8.57,2.86,5.71,0.5008756567425569,16.03,4.9,41.410698096101534,Noise
26,100.0,416.9295,-454.5875,0.9171600626942009,8.58,2.86,5.72,0.5,16.1,4.77,40.95382882882882,Noise
27,100.0,416.8565,-456.292,0.9135739833264664,8.57,2.86,5.71,0.5008756567425569,16.1,5.36,41.10738738738738,Noise
28,100.0,416.659,-454.7445,0.9162485747491174,8.57,2.86,5.71,0.5008756567425569,16.03,4.9,41.22796917497733,Noise
29,100.0,416.8775,-456.1945,0.9138152695834781,8.58,2.86,5.72,0.5,16.16,4.84,40.87764336917563,Noise
30,100.0,416.62,-454.568,0.9165185406803823,8.58,2.86,5.72,0.5,16.1,4.97,40.95207207207206,Noise
31,100.0,416.831,-455.14,0.9158302939754801,8.56,2.85,5.71,0.4991243432574431,16.16,5.23,40.783154121863795,Noise
32,100.0,416.8525,-456.472,0.9132049720464783,8.58,2.86,5.72,0.5,16.16,4.84,40.90250896057348,Noise
33,100.0,416.516,-453.356,0.9187393571497896,8.58,2.86,5.72,0.5,16.23,4.77,40.37008014247551,Noise
34,100.0,417.076,-456.9885,0.9126619160000745,8.57,2.85,5.72,0.4982517482517483,16.23,5.1,40.693544078361526,Noise
35,100.0,416.687,-452.7945,0.9202563193678368,8.57,2.86,5.71,0.5008756567425569,16.1,4.84,40.792297297297296,Noise
36,100.0,417.0575,-454.7525,0.9171087569612042,8.58,2.86,5.72,0.5,16.23,4.77,40.49443455031167,Noise
37,100.0,416.837,-450.868,0.9245211458786163,8.57,2.86,5.71,0.5008756567425569,16.16,5.29,40.400358422939064,Noise
38,100.0,416.668,-449.8225,0.9262942605138694,8.57,2.86,5.71,0.5008756567425569,16.03,4.77,40.781731640979146,Noise
39,100.0,416.8915,-450.327,0.9257528418238302,8.58,2.86,5.72,0.5,16.16,4.77,40.35188172043011,Noise
40,100.0,416.782,-452.1355,0.921807732416499,8.58,2.86,5.72,0.5,16.23,5.03,40.26139804096171,Noise
41,100.0,416.962,-452.2815,0.9219081479123068,8.56,2.85,5.71,0.4991243432574431,16.29,5.16,40.06036315323295,Noise
42,100.0,417.0375,-450.526,0.9256679969635493,8.58,2.86,5.72,0.5,16.29,4.77,39.90487156775908,Noise
43,100.0,416.9135,-454.308,0.9176891007862508,8.58,2.86,5.72,0.5,16.36,4.77,39.99190140845071,Noise
44,100.0,416.794,-450.6735,0.9248247345361997,8.57,2.85,5.72,0.4982517482517483,16.29,5.03,39.91793622674934,Noise
45,100.0,416.608,-455.0595,0.915502258495867,8.57,2.86,5.71,0.5008756567425569,16.36,4.84,40.058054577464794,Noise
46,100.0,416.9685,-450.174,0.9262385211051727,8.58,2.86,5.72,0.5,16.29,4.77,39.87369353410097,Noise
47,100.0,416.9995,-455.1465,0.9161874253674367,8.57,2.85,5.72,0.4982517482517483,16.36,5.36,40.065713028169014,Noise
48,100.0,416.5165,-450.7975,0.9239547690481869,8.57,2.86,5.71,0.5008756567425569,16.29,4.77,39.92891939769708,Noise
49,100.0,416.973,-457.0695,0.9122748291014824,8.58,2.86,5.72,0.5,16.43,4.77,39.988582677165354,Noise
50,100.0,417.0235,-455.975,0.914575360491255,8.58,2.86,5.72,0.5,16.43,5.1,39.89282589676291,Noise
51,100.0,417.077,-454.4165,0.9178297883109439,8.56,2.85,5.71,0.4991243432574431,16.49,5.16,39.54886858137511,Noise
52,100.0,416.84,-453.914,0.9183237353331247,8.58,2.86,5.72,0.5,16.49,4.77,39.505134899912974,Noise
53,100.0,416.84,-452.357,0.9214845796572175,8.58,2.86,5.72,0.5,16.56,4.77,39.13122837370243,Noise
54,100.0,417.079,-453.01,0.9206838701132426,8.57,2.85,5.72,0.4982517482517483,16.62,5.03,38.98537005163511,Noise
55,100.0,416.7055,-452.297,0.9213094493220162,8.57,2.86,5.71,0.5008756567425569,16.49,4.84,39.364403829416894,Noise
56,100.0,417.109,-460.985,0.9048211980867056,8.58,2.86,5.72,0.5,15.58,4.77,43.571361058601134,Normal
57,100.0,416.4365,-457.3475,0.9105472315908582,8.58,2.86,5.72,0.5,15.58,5.03,43.22755198487713,Normal
58,100.0,416.0875,-459.3185,0.9058801245758662,8.56,2.85,5.71,0.4991243432574431,15.64,5.23,43.16903195488721,Normal
59,100.0,416.9765,-458.3425,0.9097487141166268,8.58,2.86,5.72,0.5,15.64,4.77,43.077302631578945,Normal
60,100.0,417.2615,-460.377,0.906347406581997,8.58,2.86,5.72,0.5,15.64,4.77,43.268515037593986,Normal
61,100.0,416.5315,-457.532,0.9103876887299687,8.57,2.85,5.72,0.4982517482517483,15.64,4.97,43.00112781954887,Normal
62,100.0,417.267,-458.543,0.909984450749439,8.57,2.86,5.71,0.5008756567425569,15.71,4.84,42.814472455648925,Normal
63,100.0,417.3075,-456.5885,0.913968485846665,8.58,2.86,5.72,0.5,15.64,4.77,42.9124530075188,Normal
64,100.0,417.0305,-458.507,0.909540094262465,8.57,2.86,5.71,0.5008756567425569,15.71,5.36,42.81111111111111,Normal
65,100.0,417.259,-458.175,0.9106978774485731,8.57,2.86,5.71,0.5008756567425569,15.71,4.77,42.780112044817926,Normal
66,100.0,417.2905,-457.5275,0.9120555595018879,8.58,2.86,5.72,0.5,15.64,4.77,43.00070488721804,Normal
67,100.0,417.1695,-459.235,0.908400927629645,8.58,2.86,5.72,0.5,15.64,5.03,43.161184210526315,Normal
68,100.0,416.4725,-455.664,0.9139903525404685,8.56,2.85,5.71,0.4991243432574431,15.64,5.16,42.82556390977443,Normal
69,100.0,416.828,-458.2415,0.9096251648966757,8.58,2.86,5.72,0.5,15.77,4.84,42.54795728876509,Normal
70,100.0,417.2625,-456.4785,0.9140901488240958,8.58,2.86,5.72,0.5,15.71,4.77,42.621708683473386,Normal
71,100.0,416.6045,-457.7025,0.9102080499888028,8.57,2.85,5.72,0.4982517482517483,15.71,5.1,42.7359943977591,Normal
72,100.0,417.102,-456.0155,0.9146662777909962,8.57,2.86,5.71,0.5008756567425569,15.71,4.84,42.57847805788982,Normal
73,100.0,417.2315,-455.9345,0.9151128067737799,8.58,2.86,5.72,0.5,15.71,4.77,42.570915032679736,Normal
74,100.0,416.922,-456.805,0.9126914109959392,8.57,2.86,5.71,0.5008756567425569,15.77,5.29,42.414577530176416,Normal
75,100.0,417.1375,-455.1115,0.9165611064541327,8.57,2.86,5.71,0.5008756567425569,15.71,4.77,42.494070961718016,Normal
76,100.0,417.0815,-456.187,0.9142774783148139,8.58,2.86,5.72,0.5,15.77,4.77,42.35719591457753,Normal
77,100.0,416.9475,-453.844,0.9187022412987722,8.58,2.86,5.72,0.5,15.58,5.03,42.89640831758034,Normal
78,100.0,416.2805,-457.896,0.909115825427608,8.56,2.85,5.71,0.4991243432574431,15.64,5.23,43.03533834586466,Normal
79,100.0,416.789,-454.343,0.9173443851891632,8.58,2.86,5.72,0.5,15.64,4.77,42.70140977443609,Normal
80,100.0,417.211,-456.33,0.9142747573028291,8.58,2.86,5.72,0.5,15.64,4.77,42.888157894736835,Normal
81,100.0,416.562,-471.5825,0.8833279436789958,8.57,2.85,5.72,0.4982517482517483,15.64,5.1,44.32166353383458,Normal
82,100.0,416.9435,-460.226,0.9059538139957325,8.57,2.86,5.71,0.5008756567425569,15.9,4.84,42.22256880733945,Normal
83,100.0,417.197,-457.8205,0.9112676256305692,8.58,2.86,5.72,0.5,15.77,4.77,42.508867223769734,Normal
84,100.0,416.8435,-456.689,0.9127513471968889,8.57,2.86,5.71,0.5008756567425569,15.84,5.36,42.129981549815504,Normal
85,100.0,417.189,-454.161,0.9185927457443506,8.57,2.86,5.71,0.5008756567425569,15.84,4.77,41.89677121771218,Normal
86,100.0,417.2145,-452.5795,0.921859032501472,8.58,2.86,5.72,0.5,15.71,4.77,42.257656395891686,Normal
87,100.0,416.9305,-456.943,0.9124343736527313,8.58,2.86,5.72,0.5,15.71,5.03,42.66507936507936,Normal
88,100.0,416.493,-454.5915,0.9161917897716961,8.56,2.85,5.71,0.4991243432574431,15.71,5.23,42.44551820728291,Normal
89,100.0,417.132,-458.379,0.9100155111817949,8.58,2.86,5.72,0.5,15.84,4.84,42.28588560885609,Normal
90,100.0,417.1375,-456.168,0.9144383209694673,8.58,2.86,5.72,0.5,15.71,4.77,42.59271708683473,Normal
91,100.0,416.5735,-458.624,0.9083116016606196,8.57,2.85,5.72,0.4982517482517483,15.77,5.1,42.58347260909935,Normal
92,100.0,416.9795,-453.0725,0.9203372528679185,8.57,2.86,5.71,0.5008756567425569,15.64,4.84,42.58200187969924,Normal
93,100.0,417.096,-461.4945,0.9037940863867283,8.58,2.86,5.72,0.5,15.64,4.77,43.37354323308271,Normal
94,100.0,416.969,-461.6725,0.9031705375563847,8.57,2.86,5.71,0.5008756567425569,15.77,5.29,42.86652739090065,Normal
95,100.0,416.937,-462.6125,0.9012661784971223,8.57,2.86,5.71,0.5008756567425569,15.71,4.84,43.19444444444444,Normal
96,100.0,417.2475,-460.3655,0.9063396366582639,8.58,2.86,5.72,0.5,15.77,4.84,42.74517177344475,Normal
97,100.0,416.979,-459.421,0.9076185024193496,8.58,2.86,5.72,0.5,15.71,5.03,42.89645191409897,Normal
98,100.0,416.4545,-462.8425,0.8997758416740036,8.56,2.85,5.71,0.4991243432574431,15.9,5.29,42.46261467889908,Normal
99,100.0,416.8465,-455.9915,0.9141541015567176,8.58,2.86,5.72,0.5,15.71,4.84,42.576237161531274,Normal
100,100.0,416.988,-458.9475,0.9085745101563905,8.58,2.86,5.72,0.5,15.64,4.84,43.13416353383458,Normal
101,100.0,416.5945,-454.6695,0.9162578532318529,8.57,2.85,5.72,0.4982517482517483,15.64,5.16,42.73209586466165,Normal
102,100.0,417.081,-455.2295,0.9161994115056252,8.57,2.86,5.71,0.5008756567425569,15.77,4.9,42.26829155060353,Normal
103,100.0,417.031,-451.1925,0.9242861971331527,8.58,2.86,5.72,0.5,15.51,4.77,42.92982873453853,Normal
104,100.0,416.9795,-453.7845,0.9188932191381591,8.57,2.86,5.71,0.5008756567425569,15.77,5.36,42.134122562674094,Normal
105,100.0,417.0815,-456.1335,0.914384714124264,8.57,2.86,5.71,0.5008756567425569,15.77,4.84,42.352228412256274,Normal
106,100.0,417.0815,-456.7925,0.9130655604021519,8.58,2.86,5.72,0.5,15.84,4.84,42.139529520295206,Normal
107,100.0,416.913,-454.5335,0.9172327232206208,8.57,2.86,5.71,0.5008756567425569,15.77,5.1,42.20366759517177,Normal
108,100.0,417.1185,-452.389,0.9220350185349334,8.57,2.86,5.71,0.5008756567425569,15.71,4.77,42.23986928104575,Normal
109,100.0,416.973,-454.8335,0.9167596494101687,8.58,2.86,5.72,0.5,15.77,4.84,42.23152274837512,Normal
110,100.0,417.1565,-454.528,0.917779542734441,8.58,2.86,5.72,0.5,15.71,4.77,42.43958916900093,Normal
111,100.0,416.4615,-459.9315,0.9054859256215327,8.57,2.85,5.72,0.4982517482517483,15.77,5.16,42.70487465181059,Normal
112,100.0,417.002,-454.47,0.9175567144145927,8.57,2.86,5.71,0.5008756567425569,15.71,4.9,42.43417366946779,Normal
113,100.0,417.119,-457.6565,0.9114237424793487,8.57,2.86,5.71,0.5008756567425569,15.84,4.77,42.21923431734317,Normal
114,100.0,417.315,-455.9185,0.9153280685034716,8.58,2.87,5.71,0.5026269702276708,15.77,4.84,42.33226555246054,Normal
115,100.0,417.0475,-457.6615,0.9112575560758334,8.58,2.86,5.72,0.5,15.71,4.77,42.73216619981326,Normal
116,100.0,416.6145,-455.1295,0.9153757337197436,8.57,2.85,5.72,0.4982517482517483,15.77,4.97,42.25900649953575,Normal
117,100.0,416.8155,-455.9315,0.9142064103927892,8.57,2.86,5.71,0.5008756567425569,15.77,5.16,42.33347260909935,Normal
118,100.0,417.2005,-456.421,0.914069466567051,8.57,2.86,5.71,0.5008756567425569,15.77,4.84,42.37892293407614,Normal
119,100.0,416.8505,-454.379,0.9174070544633445,8.58,2.86,5.72,0.5,15.77,4.84,42.189322191272055,Normal
120,100.0,417.1695,-457.2005,0.9124432278617369,8.58,2.86,5.72,0.5,15.84,4.77,42.17716789667897,Normal
121,100.0,416.358,-452.954,0.9192059237803397,8.57,2.85,5.72,0.4982517482517483,15.71,5.16,42.29262371615312,Normal
122,100.0,417.1005,-456.114,0.914465462581723,8.57,2.86,5.71,0.5008756567425569,15.77,5.03,42.35041782729805,Normal
123,100.0,417.102,-454.3565,0.9180060151004773,8.57,2.86,5.71,0.5008756567425569,15.71,4.77,42.4235760971055,Normal
124,100.0,417.4015,-454.6405,0.9180913271035027,8.58,2.87,5.71,0.5026269702276708,15.84,4.84,41.941005535055346,Normal
125,100.0,417.105,-452.2295,0.9223303654449788,8.58,2.86,5.72,0.5,15.77,4.77,41.9897400185701,Normal
126,100.0,416.8335,-453.1845,0.919787636161431,8.57,2.85,5.72,0.4982517482517483,15.84,4.97,41.80668819188192,Normal
127,100.0,417.234,-453.743,0.9195381526546965,8.58,2.86,5.72,0.5,15.77,5.16,42.130269266480965,Normal
128,100.0,416.3415,-453.0065,0.9190629715026164,8.56,2.85,5.71,0.4991243432574431,15.77,5.23,42.061884865366764,Normal
129,100.0,416.875,-454.297,0.9176265746857232,8.58,2.86,5.72,0.5,15.84,4.84,41.909317343173434,Normal
130,100.0,417.1485,-454.249,0.9183256319771755,8.58,2.86,5.72,0.5,15.77,4.84,42.177251624883944,Normal
131,100.0,416.595,-453.6855,0.9182462300426177,8.57,2.85,5.72,0.4982517482517483,15.77,5.16,42.12493036211699,Normal
132,100.0,417.005,-450.4625,0.9257263368204901,8.57,2.86,5.71,0.5008756567425569,15.77,4.97,41.825673166202414,Normal
133,100.0,417.0695,-456.276,0.9140728418764081,8.57,2.86,5.71,0.5008756567425569,15.77,4.77,42.365459610027855,Normal
134,100.0,416.883,-451.451,0.9234291207683668,8.58,2.86,5.72,0.5,15.77,4.84,41.91745589600743,Normal
135,100.0,417.105,-454.663,0.9173937619731538,8.58,2.86,5.72,0.5,15.84,4.77,41.94308118081181,Normal
136,100.0,416.3785,-453.03,0.9190969692956317,8.57,2.85,5.72,0.4982517482517483,15.71,4.97,42.29971988795518,Normal
137,100.0,416.9525,-455.3685,0.9156375550790185,8.57,2.86,5.71,0.5008756567425569,15.84,5.1,42.008164206642064,Normal
138,100.0,417.2205,-453.735,0.9195246123838805,8.57,2.86,5.71,0.5008756567425569,15.77,4.77,42.129526462395546,Normal
139,100.0,417.1555,-454.457,0.9179207273735469,8.58,2.86,5.72,0.5,15.84,4.84,41.924077490774906,Normal
140,100.0,416.9515,-456.1315,0.9141037178971415,8.58,2.86,5.72,0.5,15.84,4.84,42.07855166051661,Normal
141,100.0,416.429,-454.7705,0.9156904416623328,8.57,2.85,5.72,0.4982517482517483,15.77,5.16,42.22567316620242,Normal
142,100.0,416.9715,-456.292,0.9138260149202704,8.57,2.86,5.71,0.5008756567425569,15.84,4.97,42.093357933579334,Normal
143,100.0,417.272,-455.0485,0.9169835742783462,8.57,2.86,5.71,0.5008756567425569,15.77,4.77,42.251485608170846,Normal
144,100.0,416.948,-456.8235,0.912711364454762,8.58,2.86,5.72,0.5,15.84,4.84,42.142389298892994,Normal
145,100.0,417.2385,-451.1365,0.9248608791352506,8.58,2.86,5.72,0.5,15.77,4.77,41.88825441039926,Normal
146,100.0,416.521,-458.028,0.909378902599841,8.57,2.85,5.72,0.4982517482517483,15.77,4.97,42.52813370473538,Normal
147,100.0,416.7935,-453.916,0.9182172472439835,8.57,2.86,5.71,0.5008756567425569,15.77,5.1,42.14633240482823,Normal
148,100.0,417.1645,-454.9915,0.916862183139685,8.57,2.86,5.71,0.5008756567425569,15.77,4.77,42.246193129062206,Normal
149,100.0,416.8645,-455.0205,0.9161444374484227,8.58,2.86,5.72,0.5,15.84,4.84,41.97606088560886,Normal
150,100.0,417.122,-455.59,0.9155644329331197,8.58,2.86,5.72,0.5,15.84,4.77,42.02859778597786,Normal
151,100.0,416.4245,-455.866,0.9134800577362647,8.57,2.85,5.72,0.4982517482517483,15.84,5.16,42.0540590405904,Normal
152,100.0,417.0605,-453.9275,0.9187821843796641,8.57,2.86,5.71,0.5008756567425569,15.84,4.97,41.87523062730627,Normal
153,100.0,417.2655,-455.7905,0.9154765182688098,8.57,2.86,5.71,0.5008756567425569,15.84,4.84,42.04709409594096,Normal
154,100.0,416.9675,-455.731,0.9149421478898736,8.58,2.86,5.72,0.5,15.84,4.84,42.04160516605166,Normal
155,100.0,416.983,-457.4185,0.911600645798104,8.58,2.86,5.72,0.5,15.97,4.84,41.69721969006381,Normal
156,100.0,416.4465,-454.3205,0.9166359431282542,8.57,2.85,5.72,0.4982517482517483,15.84,5.03,41.9114852398524,Normal
157,100.0,416.8905,-458.24,0.909764533868715,8.57,2.86,5.71,0.5008756567425569,15.97,5.23,41.772105742935274,Normal
158,100.0,417.0715,-454.072,0.9185140242076146,8.57,2.86,5.71,0.5008756567425569,15.84,4.77,41.888560885608854,Normal
159,100.0,416.8025,-457.166,0.9117093134660058,8.58,2.86,5.72,0.5,15.97,4.84,41.67420237010027,Normal
160,100.0,417.1005,-457.194,0.912305279596845,8.58,2.86,5.72,0.5,15.9,4.77,41.94440366972477,Normal
161,100.0,416.4045,-456.847,0.911474738807522,8.57,2.85,5.72,0.4982517482517483,15.9,5.16,41.91256880733945,Normal
162,100.0,417.1045,-458.7565,0.9092067360353476,8.57,2.86,5.71,0.5008756567425569,15.97,4.97,41.81918869644485,Normal
163,100.0,417.1975,-463.291,0.9005085356719642,8.57,2.86,5.71,0.5008756567425569,16.03,4.77,42.002810516772435,Normal
164,100.0,416.8955,-379.1445,1.0995688978740297,8.58,2.86,5.72,0.5,16.1,4.84,34.15716216216216,Bronch
165,100.0,417.283,185.2105,-2.253020212137001,8.58,2.86,5.72,0.5,2.49,1.52,73.7890438247012,Bronch
166,100.0,416.7685,-95.9475,4.343714010266031,8.57,2.85,5.72,0.4982517482517483,10.24,3.08,18.310591603053435,Bronch
167,100.0,416.9795,-384.3215,1.0849757299552587,8.57,2.86,5.71,0.5008756567425569,15.71,5.23,35.884360410831,Bronch
168,100.0,417.071,-435.943,0.9567099368495423,8.57,2.86,5.71,0.5008756567425569,17.14,4.84,35.90963756177924,Bronch
169,100.0,417.1195,-319.724,1.30462367542005,8.58,2.86,5.72,0.5,15.84,4.9,29.494833948339483,Bronch
170,100.0,417.086,-231.4625,1.8019592806610143,8.58,2.86,5.72,0.5,12.06,4.77,32.7850566572238,Bronch
171,100.0,416.5845,-406.928,1.0237302422050092,8.57,2.85,5.72,0.4982517482517483,16.75,5.16,34.632170212765956,Bronch
172,100.0,417.1375,-323.8055,1.2882347582113336,8.57,2.86,5.71,0.5008756567425569,13.04,5.03,40.27431592039802,Bronch
173,100.0,416.9815,-3.2125,129.7996887159533,8.57,2.86,5.71,0.5008756567425569,11.61,4.71,0.48600605143721637,Bronch
174,100.0,417.278,-28.328,14.730231573001978,8.58,2.86,5.72,0.5,12.65,4.64,3.7030065359477122,Bronch
175,100.0,416.9505,-298.533,1.3966646903357416,8.58,2.86,5.72,0.5,13.17,4.25,36.54014687882497,Bronch
176,100.0,416.547,-347.171,1.1998323592696396,8.57,2.85,5.72,0.4982517482517483,14.21,4.97,37.69500542888164,Bronch
177,100.0,417.0345,-272.0575,1.532891024875256,8.57,2.86,5.71,0.5008756567425569,13.1,5.1,33.58734567901235,Bronch
178,100.0,417.343,-177.0045,2.3578101121722894,8.57,2.86,5.71,0.5008756567425569,12.78,4.45,22.75122107969152,Bronch
179,100.0,417.4585,-134.0135,3.115048110824656,8.58,2.86,5.72,0.5,14.34,5.1,14.348340471092076,Bronch
180,100.0,417.1165,-153.6395,2.7149040448582555,8.58,2.86,5.72,0.5,13.17,3.99,18.80532435740514,Bronch
181,100.0,416.439,-273.487,1.5227012618515687,8.57,2.85,5.72,0.4982517482517483,14.15,5.03,29.88928961748634,Bronch
182,100.0,416.954,-430.8845,0.967669990449877,8.57,2.86,5.71,0.5008756567425569,14.34,5.03,46.133244111349036,Bronch
183,100.0,417.146,-311.521,1.339062214104346,8.57,2.86,5.71,0.5008756567425569,11.8,4.97,45.81191176470588,Bronch
184,100.0,417.2075,-417.6685,0.9988962538472497,8.58,2.86,5.72,0.5,14.02,4.9,46.30471175166297,Bronch
185,100.0,417.244,-292.5095,1.4264288852156939,8.58,2.86,5.72,0.5,11.87,4.71,42.577802037845714,Bronch
186,100.0,416.5235,-149.208,2.791562784837274,8.57,2.85,5.72,0.4982517482517483,11.87,4.51,21.718777292576423,Bronch
187,100.0,417.2715,56.517,-7.383114815011412,8.57,2.86,5.71,0.5008756567425569,9.39,4.25,-12.874031890660591,Bronch
188,100.0,417.2825,134.918,-3.0928601076209254,8.57,2.86,5.71,0.5008756567425569,8.81,3.6,-35.411548556430446,Bronch
189,100.0,417.3535,33.576,-12.43011377174172,8.58,2.86,5.72,0.5,6.53,1.32,-21.945098039215683,Bronch
190,100.0,417.214,-384.642,1.0846813400512685,8.58,2.86,5.72,0.5,11.8,5.1,56.56499999999999,Bronch
191,100.0,2185.4735,-199.1715,10.97282241686185,8.57,6.61,1.96,3.372448979591837,9.46,5.29,44.65728699551569,Bronch
192,100.0,416.876,-479.045,0.8702230479391289,8.57,2.86,5.71,0.5008756567425569,13.76,5.49,54.68550228310502,Bronch
193,100.0,417.067,-439.514,0.9489276792093084,8.57,2.86,5.71,0.5008756567425569,12.65,4.9,57.452810457516335,Bronch
194,100.0,417.211,-444.114,0.9394232111574957,8.58,2.86,5.72,0.5,12.65,4.9,58.05411764705882,Bronch
195,100.0,417.0835,-218.4085,1.9096486629412317,8.58,2.86,5.72,0.5,11.22,4.9,35.11390675241157,Bronch
196,100.0,416.531,-359.6695,1.1580937499565573,8.57,2.85,5.72,0.4982517482517483,11.02,4.97,59.74576411960134,Bronch
197,100.0,417.092,-318.0265,1.3115007711621516,8.57,2.86,5.71,0.5008756567425569,11.74,5.36,47.18494065281899,Bronch
198,100.0,419.773,-125.279,3.350705225935712,8.57,2.5,6.07,0.41186161449752884,7.64,4.45,47.45416666666667,Bronch
199,100.0,417.328,-422.3155,0.9881901090535393,8.58,2.86,5.72,0.5,12.19,4.77,58.7365090403338,Bronch
200,100.0,1576.8275,-114.5005,13.7713590770346,8.58,5.09,3.49,1.4584527220630372,7.9,4.9,39.48293103448275,Bronch
201,100.0,416.629,-431.8775,0.9646925343413353,8.57,2.85,5.72,0.4982517482517483,13.43,5.29,51.23102016607355,Bronch
202,100.0,416.8445,-452.0995,0.9220193784775255,8.57,2.86,5.71,0.5008756567425569,14.21,5.16,49.087893593919645,Bronch
203,100.0,417.0265,-252.3765,1.6523983017436252,8.57,2.86,5.71,0.5008756567425569,14.47,4.97,26.650105596620907,Bronch
204,100.0,417.388,185.5265,-2.249748688192792,8.58,2.86,5.72,0.5,6.2,3.27,-154.60541666666666,Bronch
205,100.0,417.112,95.5085,-4.367276211017868,8.58,2.86,5.72,0.5,8.16,2.56,-30.224208860759493,Bronch
206,100.0,416.515,-148.187,2.8107391336621967,8.57,2.85,5.72,0.4982517482517483,10.05,5.16,29.343960396039602,Bronch
207,100.0,417.132,-130.1215,3.205711584941766,8.57,2.86,5.71,0.5008756567425569,11.87,4.64,18.940538573508007,Bronch
208,100.0,417.2075,-165.0,2.528530303030303,8.57,2.86,5.71,0.5008756567425569,13.17,5.03,20.195838433292533,Bronch
209,100.0,417.3685,-265.0065,1.57493684117182,8.58,2.86,5.72,0.5,11.93,5.03,38.240476190476194,Bronch
210,100.0,416.982,-237.8065,1.753450809797041,8.58,2.86,5.72,0.5,11.02,4.58,39.50274086378738,Bronch
211,100.0,416.3335,-283.412,1.4690044881656388,8.57,2.85,5.72,0.4982517482517483,11.22,4.97,45.56463022508038,Bronch
212,100.0,417.0585,-262.588,1.588261839840358,8.57,2.86,5.71,0.5008756567425569,12.91,4.77,33.19696586599242,Bronch
213,100.0,416.905,-321.643,1.2961730863099772,8.58,2.86,5.72,0.5,13.5,4.84,37.84035294117647,Bronch
214,100.0,416.3325,-293.002,1.4209203350147779,8.57,2.85,5.72,0.4982517482517483,13.5,5.16,34.47082352941177,Bronch
215,100.0,416.9835,-320.491,1.3010770973287862,8.58,2.86,5.72,0.5,11.87,4.84,46.65080058224164,Bronch
216,100.0,416.6595,-219.05,1.9021205204291256,8.57,2.85,5.72,0.4982517482517483,12.78,5.1,28.15552699228792,Bronch
