Breath_num,Max_gap(ms),In_vol(ml),Ex_vol(ml),IE_vol_ratio,Duration(s),In_duration(s),Ex_duration(s),IE_duration_ratio,P_peak,F_min,PEEP,Dy_comp,Label
1330,100.0,576.3565,-610.4425,0.9441618170425552,6.0,2.81,3.19,0.8808777429467085,16.03,-76.51,5.29,55.3438349954669,Assessment
1331,100.0,575.602,-607.2015,0.9479587912743956,6.0,2.81,3.19,0.8808777429467085,15.97,-77.05,5.29,55.35109389243391,Assessment
1332,100.0,575.545,-612.2365,0.9400697279564352,6.01,2.81,3.2,0.8781249999999999,15.97,-76.73,5.29,55.810072926162256,Assessment
1333,100.0,574.791,-611.4685,0.9400173516706096,6.0,2.8,3.2,0.8749999999999999,15.97,-75.91,5.29,55.74006381039197,Assessment
1334,100.0,576.5925,-611.1895,0.9433939882802306,6.0,2.81,3.19,0.8808777429467085,16.03,-76.59,5.29,55.41155938349954,Assessment
1335,100.0,576.152,-608.3255,0.947111373762895,6.0,2.81,3.19,0.8808777429467085,15.97,-76.86,5.29,55.45355515041021,Assessment
1336,100.0,576.02,-630.7315,0.913257067389214,6.0,2.81,3.19,0.8808777429467085,16.16,-78.27,5.29,56.51715949820788,Assessment
1337,100.0,574.8835,-598.995,0.9597467424602876,6.01,2.81,3.2,0.8781249999999999,15.97,-76.24,5.29,54.60300820419325,Assessment
1338,100.0,575.006,-605.2385,0.9500486171980136,6.0,2.8,3.2,0.8749999999999999,15.97,-76.24,5.36,55.17215132178669,Assessment
1339,100.0,576.448,-606.0445,0.9511644771959816,6.0,2.81,3.19,0.8808777429467085,16.03,-76.78,5.29,54.94510426110607,Assessment
1340,100.0,576.062,-610.4135,0.9437242131768055,6.0,2.81,3.19,0.8808777429467085,16.1,-77.05,5.29,54.9922072072072,Assessment
1341,100.0,575.537,-614.1215,0.937171227517682,6.0,2.81,3.19,0.8808777429467085,16.03,-77.68,5.29,55.67737987307343,Assessment
1342,100.0,575.4055,-607.1445,0.9477241414523232,6.01,2.81,3.2,0.8781249999999999,15.97,-75.97,5.29,55.34589790337283,Assessment
1343,100.0,575.0965,-610.4465,0.9420915674018936,6.0,2.8,3.2,0.8749999999999999,16.1,-76.81,5.29,54.99518018018018,Assessment
1344,100.0,576.684,-610.0755,0.9452666104441172,6.0,2.81,3.19,0.8808777429467085,16.23,-77.05,5.29,54.32551202137133,Assessment
1345,100.0,575.923,-610.874,0.9427852552244816,6.0,2.81,3.19,0.8808777429467085,16.23,-77.95,5.36,54.39661620658949,Assessment
1346,100.0,575.9045,-613.366,0.9389247203138094,6.0,2.81,3.19,0.8808777429467085,16.03,-77.0,5.36,55.60888485947415,Assessment
1347,100.0,575.3225,-609.467,0.9439764581183232,6.01,2.81,3.2,0.8781249999999999,15.97,-76.37,5.29,55.55761166818596,Assessment
1348,100.0,575.318,-605.466,0.9502069480367188,6.0,2.8,3.2,0.8749999999999999,15.9,-75.97,5.29,55.54733944954128,Assessment
1349,100.0,576.466,-613.8705,0.9390677675503222,6.0,2.81,3.19,0.8808777429467085,15.97,-76.51,5.36,55.95902461257976,Assessment
1350,100.0,576.075,-608.1615,0.9472401656467896,6.0,2.81,3.19,0.8808777429467085,15.97,-75.97,5.29,55.43860528714677,Assessment
1351,100.0,575.567,-609.502,0.9443233984466008,6.0,2.81,3.19,0.8808777429467085,15.97,-76.59,5.29,55.56080218778486,Assessment
1352,100.0,575.252,-614.2755,0.9364723157605992,6.01,2.81,3.2,0.8781249999999999,15.97,-76.29,5.29,55.99594348222424,Assessment
1353,100.0,574.887,-605.3805,0.9496292001476756,6.0,2.8,3.2,0.8749999999999999,15.97,-75.42,5.29,55.18509571558796,Assessment
1354,100.0,576.2435,-613.5615,0.9391780612049484,6.0,2.81,3.19,0.8808777429467085,16.03,-76.24,5.36,55.6266092475068,Assessment
1355,100.0,576.2925,-613.3525,0.9395779751447986,6.0,2.81,3.19,0.8808777429467085,16.03,-76.78,5.36,55.60766092475067,Assessment
1356,100.0,575.6525,-610.641,0.9427020131304646,6.0,2.81,3.19,0.8808777429467085,16.03,-76.81,5.29,55.36183136899364,Assessment
