Breath_num,Max_gap(ms),In_vol(ml),Ex_vol(ml),IE_vol_ratio,Duration(s),In_duration(s),Ex_duration(s),IE_duration_ratio,P_peak,PEEP,Dy_comp,Label
566,100.0,439.8815,-463.369,0.9493114558807344,8.57,2.8,5.77,0.4852686308492201,9.39,5.1,105.5510250569476,Normal
567,100.0,440.247,-464.049,0.948708002818668,8.57,2.81,5.76,0.4878472222222222,9.39,4.84,105.70592255125284,Normal
568,100.0,441.16,-464.6625,0.9494202781588787,8.58,2.81,5.77,0.4870017331022531,9.39,4.84,105.84567198177676,Normal
569,100.0,440.222,-438.4525,1.0040357849481985,8.58,2.81,5.77,0.4870017331022531,9.39,4.84,99.875284738041,Normal
570,100.0,440.199,-484.7195,0.9081520343208804,8.57,2.8,5.77,0.4852686308492201,9.59,5.23,105.60337690631808,Normal
571,100.0,439.7575,-464.48,0.9467738115742336,8.57,2.8,5.77,0.4852686308492201,9.39,5.42,105.80410022779044,Normal
572,100.0,440.8655,-463.68,0.9507968857832988,8.57,2.81,5.76,0.4878472222222222,9.39,4.84,105.62186788154897,Normal
573,100.0,441.04,-466.1115,0.9462113678808612,8.58,2.81,5.77,0.4870017331022531,9.39,4.84,106.1757403189066,Normal
574,100.0,440.2685,-463.135,0.950626707115636,8.58,2.81,5.77,0.4870017331022531,9.39,4.84,105.49772209567196,Normal
575,100.0,440.2865,-462.0485,0.952901048266578,8.57,2.8,5.77,0.4852686308492201,9.39,5.03,105.2502277904328,Normal
576,100.0,441.461,-463.42,0.95261533813819,8.57,2.8,5.77,0.4852686308492201,9.39,5.03,105.5626423690205,Normal
577,100.0,440.3305,-465.967,0.9449821553886862,8.57,2.81,5.76,0.4878472222222222,9.39,4.84,106.14282460136673,Normal
578,100.0,440.7625,-465.478,0.9469029685613498,8.58,2.81,5.77,0.4870017331022531,9.39,4.84,106.03143507972663,Normal
