Breath_num,Max_gap(ms),In_vol(ml),Ex_vol(ml),IE_vol_ratio,Duration(s),In_duration(s),Ex_duration(s),IE_duration_ratio,P_peak,PEEP,Dy_comp,Label
101,100.0,539.6205,-585.4665,0.9216932138730396,8.57,2.81,5.76,0.4878472222222222,11.8,4.9,86.09801470588235,Normal
102,100.0,799.243,-742.3695,1.076610771320751,10.95,5.18,5.77,0.8977469670710572,15.19,4.9,72.8527477919529,InPause
103,100.0,499.4655,-581.849,0.8584108591748031,8.57,2.8,5.77,0.4852686308492201,11.35,5.03,91.62976377952756,Noise
104,100.0,538.843,-163.861,3.288415181159641,8.58,2.81,5.77,0.4870017331022531,11.67,4.9,24.56686656671664,Noise
105,100.0,539.1455,-473.622,1.1383455582722086,8.57,2.81,5.76,0.4878472222222222,14.73,7.7,48.6764645426516,Noise
106,100.0,539.255,-539.521,0.9995069700716006,8.58,2.81,5.77,0.4870017331022531,15.25,7.83,52.63619512195122,Normal
107,100.0,539.2375,-556.1345,0.9696170620596276,8.57,2.8,5.77,0.4852686308492201,15.38,7.9,53.57750481695568,Normal
108,100.0,539.8585,-562.8475,0.9591558992444668,8.57,2.81,5.76,0.4878472222222222,15.45,7.9,53.861004784688994,Normal
109,100.0,539.6,-565.2355,0.9546463376769506,8.58,2.81,5.77,0.4870017331022531,15.45,7.9,54.08952153110048,Normal
110,100.0,539.4775,-566.469,0.9523513201958094,8.57,2.81,5.76,0.4878472222222222,15.45,7.83,54.20755980861245,Normal
111,100.0,539.6055,-989.779,0.5451777619044251,8.58,2.81,5.77,0.4870017331022531,15.45,7.9,94.71569377990431,Noise
112,100.0,539.2215,-658.75,0.8185525616698293,8.57,2.8,5.77,0.4852686308492201,11.87,5.29,95.88791848617176,Noise
113,100.0,539.9155,-615.106,0.8777600933822788,8.57,2.81,5.76,0.4878472222222222,11.67,4.97,92.21979010494752,Normal
114,100.0,539.4765,-599.199,0.9003294398021359,8.58,2.81,5.77,0.4870017331022531,11.61,4.97,90.65037821482602,Normal
115,100.0,539.5475,-591.4115,0.9123047150757128,8.57,2.81,5.76,0.4878472222222222,11.61,4.9,89.47223903177006,Normal
116,100.0,539.172,-588.0115,0.9169412502986762,8.58,2.81,5.77,0.4870017331022531,11.61,4.9,88.95786686838125,Normal
117,100.0,539.392,-583.5135,0.9243864966277558,8.57,2.8,5.77,0.4852686308492201,11.61,4.9,88.27738275340394,Normal
118,100.0,539.6125,-582.3775,0.9265682482582172,8.57,2.81,5.76,0.4878472222222222,11.61,4.9,88.10552193645992,Normal
119,100.0,539.1955,-581.8725,0.9266557536230018,8.58,2.81,5.77,0.4870017331022531,11.61,4.9,88.02912254160363,Normal
120,100.0,539.3225,-578.5495,0.9321976771218368,8.57,2.81,5.76,0.4878472222222222,11.61,4.9,87.52639939485628,Normal
121,100.0,539.5605,-578.3045,0.9330041526566024,8.58,2.81,5.77,0.4870017331022531,11.61,4.9,87.4893343419062,Normal
122,100.0,539.4545,-578.406,0.9326571646905464,8.57,2.8,5.77,0.4852686308492201,11.61,4.97,87.50468986384266,Normal
123,100.0,539.813,-579.402,0.9316726556000842,8.57,2.81,5.76,0.4878472222222222,11.61,4.9,87.65537065052952,Normal
