Breath_num,Max_gap(ms),In_vol(ml),Ex_vol(ml),IE_vol_ratio,Duration(s),In_duration(s),Ex_duration(s),IE_duration_ratio,P_peak,F_min,PEEP,Dy_comp,Label
30,100.0,436.01,-115.319,3.780903407070821,8.57,2.9,5.67,0.5114638447971781,8.61,-20.43,3.73,31.944321329639894,Bronch
31,100.0,428.322,-321.9815,1.3302689750808665,8.57,2.91,5.66,0.5141342756183745,10.57,-36.9,4.71,57.806373429084374,Bronch
32,100.0,433.095,-325.1465,1.3319995755759328,8.58,2.91,5.67,0.5132275132275133,10.76,-39.45,4.77,56.44904513888889,Bronch
33,100.0,432.7465,-354.63,1.2202760623748696,8.57,2.9,5.67,0.5114638447971781,11.02,-41.95,5.03,58.90863787375416,Bronch
34,100.0,435.9215,-338.5105,1.287763599652005,8.58,2.91,5.67,0.5132275132275133,10.76,-38.07,4.9,58.769184027777776,Bronch
35,100.0,435.6235,-307.085,1.4185762899522933,8.57,2.9,5.67,0.5114638447971781,10.24,-34.65,4.71,58.60400763358778,Bronch
36,100.0,433.2265,-164.0325,2.6411016109612424,8.57,2.91,5.66,0.5141342756183745,9.98,-33.48,4.84,32.93825301204819,Bronch
37,100.0,433.673,-139.6015,3.1065067352428164,8.58,2.91,5.67,0.5132275132275133,9.39,-27.24,4.58,31.799886104783592,Bronch
38,100.0,430.4835,-246.0195,1.7497942236286148,8.57,2.9,5.67,0.5114638447971781,10.44,-34.73,4.84,45.22417279411765,Bronch
39,100.0,433.884,-319.9965,1.3559023301817363,8.58,2.91,5.67,0.5132275132275133,10.31,-36.47,4.51,60.26299435028248,Bronch
40,100.0,432.9085,-350.4485,1.2352984818026043,8.57,2.9,5.67,0.5114638447971781,11.09,-41.43,4.84,57.54490968801314,Bronch
41,100.0,436.464,-93.902,4.648079913100893,7.48,2.91,4.57,0.6367614879649891,9.46,-26.62,4.58,21.054260089686096,Noise
42,100.0,437.5165,2.987,-146.473552058922,3.01,2.9,0.11,26.363636363636363,2.69,-0.33,1.91,1.293073593073593,Noise
43,100.0,1716.114,82.3,-20.851931956257594,8.58,5.73,2.85,2.0105263157894737,5.68,-0.82,1.52,-121.02941176470593,Bronch
44,100.0,421.1105,-185.197,2.2738516282661165,8.57,2.9,5.67,0.5114638447971781,9.85,-16.23,4.84,38.18494845360825,Bronch
45,100.0,430.867,-372.3335,1.1572071811964273,8.58,2.91,5.67,0.5132275132275133,11.02,-37.96,4.97,61.84941860465117,Bronch
46,100.0,435.7665,-308.649,1.4118513262638142,8.57,2.9,5.67,0.5114638447971781,11.22,-42.08,4.84,49.62202572347267,Bronch
47,100.0,436.418,-215.197,2.027992955292128,8.57,2.91,5.66,0.5141342756183745,9.33,-27.11,4.58,49.699076212471134,Bronch
48,100.0,431.114,-94.816,4.546848633142085,8.58,2.91,5.67,0.5132275132275133,9.26,-25.56,4.58,22.257276995305165,Bronch
49,100.0,430.673,-171.363,2.5132204734977797,8.57,2.9,5.67,0.5114638447971781,9.98,-33.37,4.71,34.41024096385542,Bronch
50,100.0,433.7985,32.16,-13.48875932835821,8.58,2.91,5.67,0.5132275132275133,9.39,-26.64,4.71,-7.325740318906604,Bronch
51,100.0,433.161,-112.5755,3.8477377404497424,8.57,2.9,5.67,0.5114638447971781,9.07,-25.42,3.73,27.659828009828008,Bronch
52,100.0,431.135,-234.37,1.83954857703631,8.57,2.91,5.66,0.5141342756183745,10.05,-33.07,4.51,46.409900990099004,Bronch
53,100.0,433.8295,-340.149,1.275410187888249,8.58,2.91,5.67,0.5132275132275133,10.83,-38.74,4.58,58.34459691252144,Bronch
54,100.0,432.9445,-368.6945,1.1742635162716015,8.57,2.9,5.67,0.5114638447971781,11.93,-46.21,4.84,53.202669552669555,Bronch
55,100.0,435.943,-341.384,1.2769872050242541,8.58,2.91,5.67,0.5132275132275133,12.32,-50.63,4.84,46.637158469945355,Bronch
56,100.0,437.4255,-408.3595,1.0711774796472224,8.57,2.9,5.67,0.5114638447971781,13.17,-56.84,5.03,49.9828029375765,Bronch
57,100.0,438.6345,-318.324,1.3779498247069024,8.57,2.91,5.66,0.5141342756183745,9.72,-31.09,4.64,67.4415254237288,Bronch
58,100.0,430.4675,-78.3495,5.494195878722901,8.58,2.91,5.67,0.5132275132275133,10.18,-34.32,4.9,15.125386100386102,Bronch
59,100.0,435.796,-139.962,3.113673711435961,8.57,2.9,5.67,0.5114638447971781,8.22,-18.15,4.12,43.46645962732918,Bronch
60,100.0,428.1425,-110.095,3.888845996639266,8.58,2.91,5.67,0.5132275132275133,9.52,-29.25,4.64,24.357300884955755,Bronch
61,100.0,433.4325,134.3815,-3.2253881672700486,8.57,2.9,5.67,0.5114638447971781,7.51,-9.47,4.06,-53.538446215139444,Bronch
62,100.0,430.9465,-85.016,5.069004657946739,8.57,2.91,5.66,0.5141342756183745,8.35,-16.44,3.41,25.3779104477612,Bronch
63,100.0,703.2905,-177.561,3.9608388103243386,8.58,3.71,4.87,0.7618069815195072,7.9,-33.97,4.84,61.22793103448275,Bronch
64,100.0,427.14,-408.6915,1.0451404054158209,8.57,2.9,5.67,0.5114638447971781,10.44,-52.47,5.1,75.12711397058824,Normal
65,100.0,433.403,-439.3735,0.9864113334099577,8.58,2.91,5.67,0.5132275132275133,10.89,-66.28,5.1,74.59651952461799,Normal
66,100.0,632.4885,-585.8445,1.0796183970319768,8.57,2.9,5.67,0.5114638447971781,13.95,-84.76,5.16,65.45748603351956,Recruitment
67,100.0,838.026,-773.968,1.0827656957393588,8.57,2.91,5.66,0.5141342756183745,17.92,-108.31,5.16,59.90464396284828,Recruitment
68,100.0,944.8745,-927.405,1.0188369698244026,8.58,2.91,5.67,0.5132275132275133,21.5,-132.75,5.16,56.20636363636363,Recruitment
69,100.0,952.1705,-858.517,1.1090875311729411,28.16,22.49,5.67,3.966490299823633,22.48,-106.46,5.16,49.11424485125858,InPause
70,100.0,939.9835,-985.942,0.9533862032452214,8.57,2.9,5.67,0.5114638447971781,23.39,-151.8,5.03,53.612941816204454,Recruitment
71,100.0,957.1185,-910.628,1.0510532292000685,29.35,23.68,5.67,4.1763668430335095,24.17,-119.7,5.16,47.50276473656755,InPause
72,100.0,947.1395,-995.834,0.951101790057379,8.57,2.9,5.67,0.5114638447971781,24.3,-157.66,5.16,51.59761658031088,Recruitment
73,100.0,959.186,-960.2095,0.9989340867800204,28.15,22.48,5.67,3.9647266313932983,24.82,-124.2,5.16,48.44649344096872,InPause
74,100.0,798.765,-827.883,0.9648283634281655,8.57,2.91,5.66,0.5141342756183745,18.57,-115.55,4.97,61.00832719233604,Recruitment
75,100.0,578.1005,-624.668,0.9254524003150474,8.58,2.91,5.67,0.5132275132275133,13.5,-82.4,5.16,73.49035294117647,Recruitment
76,100.0,439.4805,-480.818,0.9140267211294086,8.57,2.9,5.67,0.5114638447971781,10.7,-64.11,5.1,84.35403508771931,Normal
77,100.0,433.201,-466.8815,0.927860709837507,8.58,2.91,5.67,0.5132275132275133,10.63,-63.35,5.1,82.92744227353462,Normal
78,100.0,432.9975,-462.6025,0.9360033722256148,8.57,2.9,5.67,0.5114638447971781,10.63,-63.46,5.1,82.16740674955594,Normal
79,100.0,433.287,-460.834,0.9402235946132447,8.57,2.91,5.66,0.5141342756183745,10.7,-63.65,5.1,80.84807017543861,Normal
80,100.0,432.848,-465.63,0.9295964607091468,8.58,2.91,5.67,0.5132275132275133,10.7,-64.33,5.1,81.68947368421054,Normal
81,100.0,432.7155,-455.1965,0.9506125376623062,8.57,2.9,5.67,0.5114638447971781,10.7,-64.27,5.03,79.8590350877193,Normal
82,100.0,433.0355,-460.6045,0.9401460472053574,8.58,2.91,5.67,0.5132275132275133,10.89,-64.82,5.1,78.20110356536502,Normal
83,100.0,432.914,-457.6565,0.945936526630781,8.57,2.9,5.67,0.5114638447971781,10.83,-64.27,5.03,78.50025728987993,Normal
84,100.0,433.09,-456.8585,0.9479740444798553,8.58,2.91,5.67,0.5132275132275133,10.89,-65.41,5.1,77.5651103565365,Normal
85,100.0,432.841,-461.199,0.9385124425681756,8.57,2.9,5.67,0.5114638447971781,10.83,-64.74,5.1,79.10789022298457,Normal
86,100.0,432.6675,-456.1735,0.9484713601294245,8.57,2.9,5.67,0.5114638447971781,10.83,-64.57,5.03,78.2458833619211,Normal
87,100.0,433.096,-463.0505,0.9353105114884878,8.58,2.91,5.67,0.5132275132275133,10.89,-65.28,5.1,78.61638370118845,Normal
88,100.0,432.958,-459.86,0.9414995868307746,8.57,2.9,5.67,0.5114638447971781,10.89,-64.93,5.03,78.07470288624788,Normal
89,100.0,433.304,-462.047,0.9377920428008405,8.57,2.91,5.66,0.5141342756183745,10.89,-65.98,5.03,78.4460101867572,Normal
90,100.0,433.178,-490.328,0.8834453671827838,8.58,2.91,5.67,0.5132275132275133,10.96,-65.55,5.1,82.2697986577181,Normal
91,100.0,435.668,-436.129,0.9989429732945986,8.57,2.91,5.66,0.5141342756183745,10.63,-62.86,4.84,77.4651865008881,Normal
92,100.0,433.2,-466.848,0.927925149084927,8.58,2.91,5.67,0.5132275132275133,11.09,-66.99,5.1,76.65812807881774,Normal
93,100.0,435.288,-465.0615,0.9359794349779545,8.57,2.9,5.67,0.5114638447971781,11.09,-66.31,5.03,76.36477832512315,Normal
94,100.0,433.271,-463.927,0.9339206383762962,8.58,2.91,5.67,0.5132275132275133,11.09,-66.77,5.03,76.17848932676519,Normal
95,100.0,433.002,-498.652,0.8683450582771152,8.57,2.9,5.67,0.5114638447971781,11.15,-67.56,5.1,81.08162601626016,Normal
96,100.0,434.926,-441.2745,0.9856132633995393,8.57,2.9,5.67,0.5114638447971781,10.83,-64.44,4.84,75.69030874785591,Normal
97,100.0,433.047,-455.331,0.9510597784908122,8.58,2.91,5.67,0.5132275132275133,11.15,-67.75,5.03,74.03756097560975,Normal
98,100.0,435.313,-439.517,0.9904349547344016,8.57,2.9,5.67,0.5114638447971781,10.76,-63.68,4.97,76.30503472222223,Normal
99,100.0,433.1815,-454.3475,0.9534145120199847,8.57,2.91,5.66,0.5141342756183745,11.02,-66.72,5.03,75.47300664451828,Normal
100,100.0,433.108,-498.757,0.86837477970234,8.58,2.91,5.67,0.5132275132275133,11.22,-67.39,5.1,80.18601286173633,Normal
101,100.0,435.6395,-441.881,0.9858751564335195,8.57,2.91,5.66,0.5141342756183745,10.76,-63.62,4.84,76.71545138888888,Normal
102,100.0,433.268,-462.8255,0.9361368377498647,8.58,2.91,5.67,0.5132275132275133,11.09,-66.96,5.03,75.99761904761904,Normal
103,100.0,432.8725,-460.931,0.9391264636138598,8.57,2.9,5.67,0.5114638447971781,11.09,-66.61,5.03,75.68653530377668,Normal
104,100.0,435.633,-462.531,0.941846060047867,8.58,2.91,5.67,0.5132275132275133,11.15,-67.88,5.03,75.20829268292682,Normal
105,100.0,435.256,-467.09,0.9318461110278533,8.57,2.9,5.67,0.5114638447971781,11.15,-67.34,5.1,75.94959349593495,Normal
106,100.0,435.184,-459.867,0.9463257854988508,8.57,2.9,5.67,0.5114638447971781,11.09,-66.58,5.03,75.51182266009853,Normal
107,100.0,433.2395,-459.252,0.9433589837387752,8.58,2.91,5.67,0.5132275132275133,11.15,-67.12,5.1,74.67512195121951,Normal
108,100.0,435.342,-461.8875,0.9425282130388893,8.57,2.9,5.67,0.5114638447971781,11.15,-66.23,5.03,75.10365853658536,Normal
109,100.0,435.625,-464.06,0.9387255958281256,8.58,2.91,5.67,0.5132275132275133,11.15,-67.26,5.03,75.45691056910569,Normal
110,100.0,435.096,-477.476,0.9112416121438565,8.57,2.9,5.67,0.5114638447971781,11.35,-68.97,5.1,75.19307086614174,Normal
111,100.0,435.614,-464.0915,0.9386381780317028,8.57,2.91,5.66,0.5141342756183745,11.28,-67.31,5.03,73.89992038216562,Normal
112,100.0,435.3575,-455.4295,0.9559273169612421,8.58,2.91,5.67,0.5132275132275133,11.28,-68.78,5.03,72.52062101910829,Normal
113,100.0,435.009,-456.0095,0.9539472313625046,8.57,2.9,5.67,0.5114638447971781,11.09,-67.1,5.03,74.87840722495895,Normal
114,100.0,435.609,-457.129,0.9529235729958063,8.58,2.91,5.67,0.5132275132275133,11.22,-67.48,5.03,73.49340836012861,Normal
115,100.0,435.324,-467.402,0.9313695705195956,8.57,2.9,5.67,0.5114638447971781,11.28,-68.61,5.1,74.42707006369427,Normal
116,100.0,435.404,-461.608,0.9432332195282577,8.57,2.91,5.66,0.5141342756183745,11.28,-67.86,5.03,73.50445859872612,Normal
117,100.0,435.3225,-465.779,0.934611693528476,8.58,2.91,5.67,0.5132275132275133,11.28,-67.34,5.1,74.16863057324842,Normal
118,100.0,435.157,-464.685,0.9364558787135371,8.57,2.9,5.67,0.5114638447971781,11.22,-67.39,5.03,74.70819935691317,Normal
119,100.0,435.6955,-459.517,0.9481596981178063,8.58,2.91,5.67,0.5132275132275133,11.22,-67.86,5.03,73.8773311897106,Normal
120,100.0,435.185,-467.5135,0.9308501251835508,8.57,2.9,5.67,0.5114638447971781,11.35,-68.42,5.1,73.62417322834646,Normal
121,100.0,435.5755,-462.2185,0.9423584300498573,8.57,2.91,5.66,0.5141342756183745,11.35,-68.42,5.03,72.79031496062993,Normal
122,100.0,435.371,-466.808,0.9326553957944165,8.58,2.91,5.67,0.5132275132275133,11.35,-68.72,5.1,73.51307086614173,Normal
123,100.0,435.0345,-464.721,0.9361197363579438,8.57,2.9,5.67,0.5114638447971781,11.35,-68.59,5.03,73.1844094488189,Normal
124,100.0,435.435,-462.111,0.942273609587307,8.58,2.91,5.67,0.5132275132275133,11.35,-68.34,5.1,72.77338582677166,Normal
125,100.0,435.276,-465.0655,0.9359455818588995,8.57,2.9,5.67,0.5114638447971781,11.41,-68.67,5.1,72.55312012480499,Normal
126,100.0,435.4885,-463.1325,0.940310818178383,8.57,2.91,5.66,0.5141342756183745,11.35,-68.21,5.1,72.93425196850394,Normal
127,100.0,435.3415,-462.5875,0.9411008728078472,8.58,2.91,5.67,0.5132275132275133,11.35,-69.02,5.1,72.8484251968504,Normal
128,100.0,434.9925,-466.438,0.9325837517526445,8.57,2.9,5.67,0.5114638447971781,11.41,-68.34,5.1,72.76723868954758,Normal
129,100.0,435.368,-461.1125,0.9441687223833662,8.58,2.91,5.67,0.5132275132275133,11.41,-68.29,5.1,71.93642745709829,Normal
130,100.0,435.1705,-469.9865,0.9259212764621964,8.57,2.9,5.67,0.5114638447971781,11.48,-68.72,5.1,72.52878086419753,Normal
131,100.0,435.4775,-463.4405,0.939662157278011,8.57,2.91,5.66,0.5141342756183745,11.41,-68.34,5.1,72.29960998439937,Normal
132,100.0,435.6835,-465.311,0.9363275314789463,8.58,2.91,5.67,0.5132275132275133,11.48,-68.78,5.1,71.80725308641975,Normal
133,100.0,435.2045,-467.612,0.9306957477566871,8.57,2.9,5.67,0.5114638447971781,11.41,-68.94,5.1,72.95039001560063,Normal
134,100.0,435.3015,-463.1875,0.9397954392119822,8.58,2.91,5.67,0.5132275132275133,11.48,-69.02,5.1,71.4795524691358,Normal
135,100.0,434.9955,-490.083,0.8875955705462135,8.57,2.9,5.67,0.5114638447971781,11.48,-70.0,5.16,75.63009259259259,Normal
136,100.0,435.4775,-448.4695,0.9710303599241421,8.57,2.91,5.66,0.5141342756183745,11.15,-66.77,4.9,72.92186991869919,Normal
137,100.0,433.149,-461.771,0.9380168958206556,8.58,2.91,5.67,0.5132275132275133,11.41,-69.02,5.1,72.03915756630265,Normal
138,100.0,435.0405,-468.49,0.9286014642788534,8.57,2.9,5.67,0.5114638447971781,11.48,-69.27,5.1,72.29783950617283,Normal
139,100.0,435.4745,-466.3945,0.9337041924808289,8.58,2.91,5.67,0.5132275132275133,11.48,-68.42,5.1,71.97445987654321,Normal
140,100.0,435.167,-470.1145,0.9256617270898897,8.57,2.9,5.67,0.5114638447971781,11.54,-68.67,5.1,71.8829510703364,Normal
141,100.0,434.852,-464.2715,0.9366329830713278,8.57,2.9,5.67,0.5114638447971781,11.41,-68.26,5.1,72.4292511700468,Normal
142,100.0,435.305,-467.041,0.9320487922901844,8.58,2.91,5.67,0.5132275132275133,11.48,-68.78,5.1,72.07422839506172,Normal
143,100.0,434.854,-469.818,0.9255796925618005,8.57,2.9,5.67,0.5114638447971781,11.48,-69.08,5.16,72.50277777777777,Normal
144,100.0,435.3855,-466.7865,0.9327294169818535,8.58,2.91,5.67,0.5132275132275133,11.54,-69.86,5.1,71.37408256880735,Normal
145,100.0,435.1945,-467.8575,0.9301860074915973,8.57,2.9,5.67,0.5114638447971781,11.54,-69.08,5.16,71.53784403669727,Normal
146,100.0,435.5285,-463.878,0.9388858708539746,8.57,2.91,5.66,0.5141342756183745,11.54,-69.37,5.1,70.92935779816514,Normal
147,100.0,435.244,-463.982,0.9380622524149643,8.58,2.91,5.67,0.5132275132275133,11.61,-69.37,5.1,70.19394856278367,Normal
148,100.0,434.9615,-467.011,0.9313731368211883,8.57,2.9,5.67,0.5114638447971781,11.61,-70.03,5.1,70.65219364599093,Normal
149,100.0,435.3705,-462.546,0.941248005603767,8.58,2.91,5.67,0.5132275132275133,11.61,-69.59,5.1,69.9767019667171,Normal
150,100.0,435.2145,-467.3945,0.9311502381820924,8.57,2.9,5.67,0.5114638447971781,11.61,-70.13,5.16,70.71021180030257,Normal
151,100.0,435.453,-464.934,0.936591000012905,8.57,2.91,5.66,0.5141342756183745,11.61,-69.43,5.1,70.33797276853254,Normal
152,100.0,435.2225,-462.422,0.9411803504158539,8.58,2.91,5.67,0.5132275132275133,11.61,-69.78,5.1,69.95794251134646,Normal
153,100.0,434.864,-472.052,0.9212205434994449,8.57,2.9,5.67,0.5114638447971781,11.61,-69.48,5.16,71.41482602118003,Normal
154,100.0,435.3785,-456.786,0.9531345093763819,8.58,2.91,5.67,0.5132275132275133,11.54,-68.83,5.03,69.84495412844038,Normal
155,100.0,435.1245,-465.3105,0.9351271892639431,8.57,2.9,5.67,0.5114638447971781,11.61,-69.4,5.16,70.39493192133132,Normal
156,100.0,435.5995,-466.601,0.9335588650688703,8.57,2.91,5.66,0.5141342756183745,11.61,-69.4,5.1,70.59016641452345,Normal
157,100.0,435.1425,-466.058,0.9336659814872826,8.58,2.91,5.67,0.5132275132275133,11.54,-69.73,5.1,71.26269113149849,Normal
158,100.0,434.8375,-494.2815,0.8797365468867436,8.57,2.9,5.67,0.5114638447971781,11.54,-69.37,5.1,75.57821100917432,Normal
159,100.0,435.3185,-439.071,0.9914535462373966,8.58,2.91,5.67,0.5132275132275133,11.09,-66.36,4.9,72.09704433497538,Normal
160,100.0,433.031,-460.196,0.9409708037444915,8.57,2.9,5.67,0.5114638447971781,11.48,-69.21,5.16,71.0179012345679,Normal
161,100.0,435.4135,-464.2795,0.937826244751276,8.57,2.91,5.66,0.5141342756183745,11.54,-69.48,5.1,70.99074923547401,Normal
162,100.0,435.2565,-462.542,0.9410096812829971,8.58,2.91,5.67,0.5132275132275133,11.54,-69.81,5.1,70.7250764525994,Normal
163,100.0,434.768,-465.3065,0.9343690664110644,8.57,2.9,5.67,0.5114638447971781,11.61,-69.08,5.1,70.39432677760969,Normal
164,100.0,435.4105,-461.196,0.9440899313957622,8.58,2.91,5.67,0.5132275132275133,11.54,-69.27,5.1,70.51926605504589,Normal
165,100.0,435.0825,-466.302,0.9330487538119072,8.57,2.9,5.67,0.5114638447971781,11.61,-69.97,5.1,70.54493192133133,Normal
166,100.0,435.539,-464.546,0.9375583903423989,8.57,2.91,5.66,0.5141342756183745,11.54,-68.99,5.1,71.03149847094802,Normal
167,100.0,435.1725,-463.089,0.9397167715061252,8.58,2.91,5.67,0.5132275132275133,11.61,-68.97,5.1,70.0588502269289,Normal
168,100.0,434.9925,-492.674,0.8829215667967054,8.57,2.9,5.67,0.5114638447971781,11.61,-69.75,5.16,74.53464447806354,Normal
169,100.0,435.2645,-440.5575,0.987985677238499,8.58,2.91,5.67,0.5132275132275133,11.22,-66.61,4.9,70.82918006430867,Normal
170,100.0,434.9815,-462.1145,0.9412851144034649,8.57,2.9,5.67,0.5114638447971781,11.54,-69.48,5.1,70.65970948012233,Normal
171,100.0,435.6695,-461.3615,0.9443126485413283,8.57,2.91,5.66,0.5141342756183745,11.54,-68.72,5.1,70.54457186544343,Normal
172,100.0,435.506,-459.107,0.9485936829540825,8.58,2.91,5.67,0.5132275132275133,11.61,-70.19,5.1,69.45642965204237,Normal
173,100.0,435.6065,-464.9095,0.9369705286727847,8.57,2.91,5.66,0.5141342756183745,11.67,-69.65,5.16,69.70157421289355,Normal
174,100.0,435.193,-456.554,0.9532125444087666,8.58,2.91,5.67,0.5132275132275133,11.61,-69.84,5.1,69.07019667170954,Normal
175,100.0,435.019,-470.3325,0.9249180101311307,8.57,2.9,5.67,0.5114638447971781,11.74,-70.65,5.1,69.78227002967358,Normal
176,100.0,435.5485,-476.599,0.9138678427776811,8.58,2.91,5.67,0.5132275132275133,11.8,-71.65,5.1,70.08808823529411,Normal
177,100.0,435.1435,-464.224,0.9373567501895638,8.57,2.9,5.67,0.5114638447971781,11.67,-71.0,5.1,69.59880059970016,Normal
178,100.0,435.002,-450.4805,0.9656400221541221,8.57,2.9,5.67,0.5114638447971781,11.61,-69.46,5.16,68.15136157337368,Normal
179,100.0,435.421,-455.103,0.9567526472029408,8.58,2.91,5.67,0.5132275132275133,11.48,-68.8,5.1,70.23194444444444,Normal
180,100.0,435.0415,-462.545,0.9405387583910754,8.57,2.9,5.67,0.5114638447971781,11.61,-69.97,5.1,69.9765506807867,Normal
181,100.0,435.4545,-461.6165,0.9433252494224103,8.57,2.91,5.66,0.5141342756183745,11.67,-69.48,5.1,69.20787106446777,Normal
182,100.0,435.031,-458.778,0.948238581623356,8.58,2.91,5.67,0.5132275132275133,11.67,-70.16,5.1,68.78230884557722,Normal
183,100.0,435.763,-464.327,0.9384830087416841,8.57,2.91,5.66,0.5141342756183745,11.67,-70.19,5.1,69.61424287856072,Normal
184,100.0,435.308,-458.15,0.9501429662774201,8.58,2.91,5.67,0.5132275132275133,11.61,-69.84,5.1,69.31164901664145,Normal
185,100.0,434.927,-460.88,0.9436881617774693,8.57,2.9,5.67,0.5114638447971781,11.67,-69.84,5.1,69.09745127436283,Normal
186,100.0,435.4935,-461.0695,0.9445289701444142,8.58,2.91,5.67,0.5132275132275133,11.61,-69.02,5.1,69.753328290469,Normal
187,100.0,435.1655,-456.4305,0.9534102125077093,8.57,2.9,5.67,0.5114638447971781,11.61,-69.08,5.1,69.0515128593041,Normal
188,100.0,435.532,-463.399,0.9398639185669369,8.57,2.91,5.66,0.5141342756183745,11.67,-69.89,5.1,69.47511244377812,Normal
189,100.0,435.1965,-456.6215,0.9530793009089585,8.58,2.91,5.67,0.5132275132275133,11.54,-69.97,5.1,69.8198012232416,Normal
190,100.0,435.03,-461.272,0.9431094885447198,8.57,2.9,5.67,0.5114638447971781,11.67,-69.94,5.1,69.15622188905547,Normal
191,100.0,435.35,-462.4265,0.9414469110226167,8.57,2.91,5.66,0.5141342756183745,11.67,-69.4,5.1,69.32931034482759,Normal
192,100.0,435.3315,-456.682,0.9532486500453269,8.58,2.91,5.67,0.5132275132275133,11.61,-69.67,5.1,69.08956127080182,Normal
193,100.0,435.5995,-463.224,0.9403647047648653,8.57,2.91,5.66,0.5141342756183745,11.67,-69.54,5.1,69.44887556221889,Normal
