Breath_num,P_peak,Dy_comp,Label
78,16.16,48.73705197,Bronch
79,15.9,48.40922018,Bronch
80,12,60.292,Bronch
81,13.95,64.94675978,Bronch
82,13.69,66.16501726,Bronch
83,13.5,67.75676471,Bronch
84,13.5,67.62864706,Bronch
85,13.5,67.53623529,Bronch
86,13.5,48.78805882,Bronch
87,15.38,52.67620424,Bronch
88,15.84,45.29059041,Bronch
89,14.21,31.70781759,Bronch
90,11.8,51.56308824,Bronch
91,13.1,54.1095679,Bronch
92,12.71,53.41854734,Bronch
93,14.41,46.53613177,Bronch
94,13.82,54.91218821,Bronch
95,13.95,48.02039106,Bronch
96,13.17,40.90520196,Bronch
97,13.5,28.02835294,Bronch
98,10.83,40.76903945,Bronch
99,14.73,49.24578623,Bronch
100,15.12,33.32895257,Bronch
101,9.46,23.81569507,Bronch
102,13.82,38.9414966,Bronch
103,9.39,2.928246014,Bronch
104,11.22,44.7931672,Bronch
105,12.84,23.37117347,Bronch
106,12.97,41.8218946,Bronch
107,12.32,80.40061475,Bronch
108,12.06,81.97825779,Bronch
109,12,12.39957143,Bronch
110,11.35,76.43212598,Bronch
111,12.26,60.51976584,Bronch
112,13.63,60.9792584,Bronch
113,12.65,53.9454902,Bronch
114,11.8,54.76419118,Bronch
115,12.39,40.12598106,Bronch
116,9.92,25.30914634,Bronch
117,12.52,44.51888298,Bronch
118,10.76,54.78862847,Bronch
119,13.3,48.7276506,Bronch
120,8.81,80.58149606,Bronch
121,11.48,85.52762346,Normal
122,11.54,87.22561162,Normal
123,13.63,81.13522596,Recruitment
124,17.6,75.06801587,Recruitment
125,19.48,74.02413674,Recruitment
126,20.07,62.43417386,Recruitment
127,19.75,82.23966102,Recruitment
128,19.68,77.51144414,Recruitment
129,19.48,76.22424033,Recruitment
130,19.42,87.08498613,Recruitment
131,15.71,96.55980392,Recruitment
132,12.32,111.0581284,Recruitment
133,9.98,119.9486948,Normal
134,9.98,115.7240964,Normal
135,10.11,112.4985323,Normal
136,10.18,115.8415058,Normal
137,10.11,113.9482387,Normal
138,10.05,113.1774257,Normal
139,10.11,109.1079256,Normal
140,10.24,111.217271,Normal
141,10.24,109.0570611,Normal
142,10.31,113.226742,Normal
143,10.11,113.4681018,Normal
144,10.18,112.5988417,Normal
145,10.18,110.1955598,Normal
146,10.24,112.0612595,Normal
147,10.18,112.1416023,Normal
148,10.18,109.4974903,Normal
149,10.31,107.8248588,Normal
150,10.31,113.7409605,Normal
151,10.18,111.7883205,Normal
152,10.18,109.1696911,Normal
153,10.31,107.8585687,Normal
154,10.37,111.9558659,Normal
155,10.24,111.1288168,Normal
156,10.24,110.8626908,Normal
157,10.24,109.347042,Normal
158,10.31,110.2471751,Normal
159,10.24,110.0193702,Normal
160,10.31,110.1143126,Normal
161,10.31,106.6698682,Normal
162,10.37,108.8743017,Normal
163,10.31,108.9948211,Normal
164,10.37,108.2824953,Normal
165,10.31,108.8698682,Normal
166,10.37,107.2840782,Normal
167,10.44,107.3953125,Normal
168,10.37,108.1266294,Normal
169,10.31,111.9506591,Normal
170,10.24,121.9582061,Question
171,10.18,136.2657336,Question
172,9.59,105.6877996,Question
173,10.31,107.3661017,Normal
174,10.31,109.5456685,Normal
175,10.37,107.674581,Normal
176,10.37,108.4352886,Normal
177,11.09,109.7408867,Question
178,9.85,107.2305155,Normal
179,10.18,109.1157336,Normal
180,10.31,110.1496234,Normal
181,10.24,111.1820611,Normal
182,10.37,107.7690875,Normal
183,10.31,108.3954802,Normal
184,10.31,110.1298493,Normal
185,10.31,109.6445386,Normal
186,10.44,106.4209559,Normal
187,10.5,106.4327273,Normal
188,10.44,108.8965993,Normal
189,10.44,107.1050551,Normal
190,10.37,106.2875233,Normal
191,10.37,106.3501862,Normal
192,10.37,108.3310056,Normal
193,10.24,109.9474237,Normal
194,10.31,105.7741055,Normal
195,10.44,109.3553309,Normal
196,10.31,109.246516,Normal
197,10.44,106.1432904,Normal
198,10.31,105.5319209,Normal
199,10.5,106.5700909,Normal
200,10.5,108.3366364,Normal
201,10.37,106.2233706,Normal
202,10.44,112.4875919,Normal
203,10.37,108.7248603,Normal
204,10.44,106.8174632,Normal
205,10.37,108.5752328,Normal
206,10.37,107.2147114,Normal
207,10.5,104.9968182,Normal
208,10.37,107.2239292,Normal
209,10.44,106.7391544,Normal
210,10.5,105.4042727,Normal
211,10.44,104.667739,Normal
212,10.57,103.1815978,Normal
213,10.63,102.5936057,Normal
214,10.63,102.5915631,Normal
215,10.57,103.7428187,Normal
216,10.63,102.9345471,Normal
217,10.63,102.4109236,Normal
218,10.63,101.4241563,Normal
219,13.56,83.26956776,Assessment
220,14.08,82.89702643,Assessment
221,14.28,80.24903017,Assessment
222,14.41,80.47656748,Assessment
223,14.41,80.71052072,Assessment
224,14.34,81.20471092,Assessment
225,14.15,87.08907104,Assessment
226,13.95,86.33865922,Assessment
227,13.95,86.6977095,Assessment
228,13.95,87.96050279,Assessment
229,13.89,88.29409449,Assessment
230,13.95,88.34307263,Assessment
231,13.95,88.96441341,Assessment
232,13.95,88.4424581,Assessment
233,14.02,88.74739468,Assessment
234,13.95,89.27849162,Assessment
235,13.95,89.39798883,Assessment
236,14.02,89.33713969,Assessment
237,13.95,89.57357542,Assessment
238,14.02,89.11291574,Assessment
239,14.02,89.6636918,Assessment
240,13.95,89.70469274,Assessment
241,14.02,86.41773836,InPause
242,14.08,89.74289648,Assessment
243,14.02,89.30038803,Assessment
244,14.02,89.51723947,Assessment
245,14.02,89.104102,Assessment
246,14.02,89.21585366,Assessment
247,14.02,89.79772727,Assessment
248,14.02,88.90127494,Assessment
249,14.08,88.73562775,Assessment
250,14.02,89.56956763,Assessment
251,14.02,88.83403548,Assessment
252,14.08,88.94355727,Assessment
253,14.15,88.29661202,Assessment
254,14.08,88.38816079,Assessment
255,14.15,88.5304918,Assessment
256,14.08,88.72433921,Assessment
257,14.08,88.68942731,Assessment
258,14.15,88.56,Assessment
259,14.15,88.03803279,Assessment
260,14.15,88.07409836,Assessment
261,14.15,88.44874317,Assessment
262,14.15,87.90180328,Assessment
263,14.15,87.96278689,Assessment
264,14.21,88.15070575,Assessment
265,14.15,87.85491803,Assessment
266,14.15,88.14612022,Assessment
267,14.15,88.1773224,Assessment
268,14.21,87.08230185,Assessment
269,14.21,87.89576547,Assessment
270,14.21,88.04169381,Assessment
271,14.15,87.47032787,Assessment
272,14.15,88.43306011,Assessment
273,14.15,87.93661202,Assessment
274,14.21,87.22421281,Assessment
275,14.21,87.93224756,Assessment
276,14.15,87.86120219,Assessment
277,14.15,87.99912568,Assessment
278,14.21,87.89337676,Assessment
279,14.21,87.21145494,Assessment
280,14.21,87.54972856,Assessment
281,14.21,87.92757872,Assessment
282,14.15,87.9404918,Assessment
283,14.21,87.64022801,Assessment
284,14.21,87.56948969,Assessment
285,14.21,87.27138979,Assessment
286,14.21,87.74348534,Assessment
287,14.28,87.46443966,Assessment
288,14.21,87.26378936,Assessment
289,14.28,87.33367457,Assessment
290,14.28,86.90070043,Assessment
291,14.21,87.5815418,Assessment
292,14.21,87.92519001,Assessment
293,14.21,87.36764387,Assessment
294,14.21,87.42171553,Assessment
295,14.28,87.35393319,Assessment
296,14.28,86.89655172,Assessment
297,14.21,86.85086862,Assessment
298,14.34,86.71664882,Assessment
299,14.28,86.53820043,Assessment
300,14.28,86.83577586,Assessment
301,14.34,86.5735546,Assessment
302,14.28,86.39423491,Assessment
303,14.34,86.38704497,Assessment
304,14.34,86.575,Assessment
305,14.34,86.27805139,Assessment
306,14.34,86.57066381,Assessment
307,14.28,86.57936422,Assessment
308,14.28,86.75393319,Assessment
309,14.34,86.74587794,Assessment
310,14.28,86.61971983,Assessment
311,14.28,86.48744612,Assessment
312,14.34,86.77119914,Assessment
313,14.28,85.59709052,Assessment
314,14.41,84.97662062,Assessment
315,11.09,111.5119048,Noise
316,10.5,108.3516364,Normal
317,10.57,106.7471275,Normal
318,10.5,107.0504545,Normal
319,10.57,105.6477558,Normal
320,10.5,106.2696364,Normal
321,10.57,104.6924596,Normal
322,10.37,108.2469274,Normal
323,10.44,104.941636,Normal
324,10.57,101.6787253,Normal
325,10.63,105.8364121,Normal
326,10.5,106.4899091,Normal
327,10.63,101.1510657,Normal
328,10.7,102.0210526,Normal
329,10.76,99.40633681,Normal
330,10.76,100.4026042,Normal
331,10.7,101.262807,Normal
332,10.76,100.212934,Normal
333,10.76,100.8855035,Normal
334,10.76,100.062066,Normal
335,10.76,100.3625868,Normal
336,10.76,99.69305556,Normal
337,10.83,98.99588336,Normal
338,10.83,98.46852487,Normal
339,10.89,99.14439728,Normal
340,10.57,103.9467684,Normal
341,10.57,104.2349192,Normal
342,10.57,103.4360862,Normal
343,10.44,106.61875,Normal
344,10.5,104.4305455,Normal
345,10.63,102.0253108,Normal
346,10.63,101.9901421,Normal
347,10.63,102.6047957,Normal
348,10.63,101.4015098,Normal
349,10.63,102.3420959,Normal
350,10.63,101.637389,Normal
351,10.7,101.1316667,Normal
352,10.7,100.6082456,Normal
353,10.7,101.4848246,Normal
354,10.76,99.35503472,Normal
355,10.76,100.4861979,Normal
356,10.76,99.88697917,Normal
357,10.83,98.55883362,Normal
358,10.76,98.93029514,Normal
359,10.83,98.64408233,Normal
360,10.76,99.31848958,Normal
361,10.83,99.1126072,Normal
362,10.76,99.25807292,Normal
363,10.76,99.72265625,Normal
364,10.76,99.64105903,Normal
365,10.76,99.23767361,Normal
366,10.76,100.0278646,Normal
367,10.76,101.2574653,Normal
368,10.63,101.5326821,Normal
369,10.7,100.937807,Normal
370,10.57,103.3410233,Normal
371,10.57,103.1334829,Normal
372,10.63,100.8742451,Normal
373,10.5,104.3359091,Normal
374,10.63,101.1956483,Normal
375,10.5,103.6117273,Normal
376,10.57,102.8389587,Normal
377,10.57,102.8536804,Normal
378,10.57,102.2070018,Normal
379,10.63,102.0198934,Normal
380,10.63,102.1239787,Normal
381,10.63,103.2079041,Normal
382,10.7,101.8589474,Normal
383,10.63,103.5809059,Normal
384,10.7,101.4873684,Normal
385,10.63,103.223357,Normal
386,10.63,103.0419183,Normal
387,10.7,101.3440351,Normal
388,10.63,102.6453819,Normal
389,10.63,102.8450266,Normal
390,10.7,101.0971053,Normal
391,10.7,101.6484211,Normal
392,10.7,101.645614,Normal
393,10.7,101.7361404,Normal
394,10.7,101.2899123,Normal
395,10.7,101.3773684,Normal
396,10.7,101.3099123,Normal
397,10.7,100.8227193,Normal
398,10.7,101.2472807,Normal
399,10.7,101.4657895,Normal
400,10.7,100.722193,Normal
401,10.7,101.5028947,Normal
402,10.7,101.2937719,Normal
403,10.63,102.948579,Normal
404,10.63,102.7814387,Normal
405,10.63,102.8867673,Normal
406,10.57,103.1256732,Normal
407,10.57,103.9025135,Normal
408,10.63,102.037833,Normal
409,10.63,102.0900533,Normal
410,10.63,102.7450266,Normal
411,10.63,102.6209591,Normal
412,10.57,102.9010772,Normal
413,10.57,103.6114901,Normal
414,10.57,103.5736086,Normal
415,10.63,102.8885435,Normal
416,10.57,102.8060144,Normal
417,10.57,103.4791741,Normal
418,10.57,103.4157092,Normal
419,10.63,102.3757549,Normal
420,10.63,102.6110124,Normal
421,10.63,102.3036412,Normal
422,10.63,102.3867673,Normal
423,10.57,103.5948833,Normal
424,10.63,102.7374778,Normal
425,10.57,102.9035907,Normal
426,10.63,102.666341,Normal
427,10.63,101.8090586,Normal
428,10.57,103.9956912,Normal
429,10.7,100.154386,Normal
430,10.7,101.8062281,Normal
431,10.63,102.0461812,Normal
432,10.7,101.2521053,Normal
433,10.63,102.441119,Normal
434,10.7,101.0858772,Normal
435,10.7,100.9122807,Normal
436,10.7,101.1232456,Normal
437,10.7,100.6704386,Normal
438,10.7,101.2766667,Normal
439,10.7,100.9419298,Normal
440,10.7,101.2435965,Normal
441,10.7,100.5518421,Normal
442,10.76,100.556684,Normal
443,10.63,101.8666075,Normal
444,10.7,101.3803509,Normal
445,10.63,101.4572824,Normal
446,10.63,102.6517762,Normal
447,10.63,101.9703375,Normal
448,10.63,102.3403197,Normal
449,10.63,101.5119005,Normal
450,10.63,102.4503552,Normal
451,10.63,101.9374778,Normal
452,10.63,101.7854352,Normal
453,10.63,101.1323268,Normal
454,10.63,102.3082593,Normal
455,10.63,101.8230018,Normal
456,10.63,102.7003552,Normal
457,10.63,101.5701599,Normal
458,10.7,101.2000877,Normal
459,10.7,100.2564035,Normal
460,10.76,100.8292535,Normal
461,10.76,99.02482639,Normal
462,10.76,100.6567708,Normal
463,10.76,99.92048611,Normal
464,10.63,102.4160746,Normal
465,10.63,101.5633215,Normal
466,10.7,101.4946491,Normal
467,10.7,99.92991228,Normal
468,10.7,102.685,Normal
469,10.63,101.9190053,Normal
470,10.7,101.2273684,Normal
471,10.7,100.1159649,Normal
472,10.7,101.9089474,Normal
473,10.76,99.50815972,Normal
474,10.83,99.42221269,Normal
475,10.7,100.4121053,Normal
476,10.7,101.5878947,Normal
477,10.7,100.4240351,Normal
478,10.7,101.3015789,Normal
479,10.7,99.81324561,Normal
480,10.7,101.4065789,Normal
481,10.7,52.01535088,Bronch
482,10.24,16.89646947,Bronch
483,10.44,12.71783088,Bronch
484,11.09,36.06773399,Bronch
485,7.77,-68.13375451,Bronch
486,8.35,71.52776119,Bronch
487,9.39,61.39726651,Bronch
488,12.26,66.28746556,Bronch
489,10.96,49.01350671,Bronch
490,11.87,50.96062591,Bronch
491,10.37,39.22392924,Bronch
492,12.32,64.50778689,Bronch
493,11.93,44.45793651,Bronch
494,9.52,31.74070796,Bronch
495,8.16,-18.01629747,Bronch
496,8.87,2.153229974,Bronch
497,8.35,-45.17074627,Bronch
498,9.13,12.13220339,Bronch
499,8.55,-1.271971831,Bronch
500,9.33,-1.031408776,Bronch
501,8.42,-18.35672515,Bronch
502,9.07,25.51818182,Bronch
503,8.22,-11.21118012,Bronch
504,9.2,6.407857143,Bronch
505,9.39,26.10911162,Bronch
506,11.15,31.29121951,Bronch
507,9.85,109.7629897,Normal
508,10.18,111.8061776,Normal
509,10.18,109.9348456,Normal
510,10.31,106.4062147,Normal
511,10.31,110.9396422,Normal
512,10.31,106.2664783,Normal
513,10.37,110.2563315,Normal
514,10.24,107.7726145,Normal
515,10.37,107.9375233,Normal
516,10.37,107.3439479,Normal
517,10.37,110.0860335,Normal
518,10.31,105.7921846,Normal
519,10.44,108.6028493,Normal
520,10.31,105.7140301,Normal
521,10.44,106.2182904,Normal
522,10.37,107.1920857,Normal
523,10.37,107.9092179,Normal
524,10.37,106.2541899,Normal
525,10.37,111.0646182,Normal
526,10.24,107.1031489,Normal
527,10.37,107.8462756,Normal
528,10.37,106.8968343,Normal
529,10.44,106.9061581,Normal
530,10.37,107.1113594,Normal
531,10.44,109.1152574,Normal
532,10.31,105.8632768,Normal
533,10.44,108.7624081,Normal
534,10.37,104.8106145,Normal
535,10.44,109.1616728,Normal
536,10.31,105.3059322,Normal
537,10.44,106.7783088,Normal
538,10.37,106.6735568,Normal
539,10.44,106.9948529,Normal
540,10.44,105.5814338,Normal
541,10.44,109.3394301,Normal
542,10.31,106.105838,Normal
543,10.44,106.7726103,Normal
544,10.44,105.4761949,Normal
545,10.44,108.3773897,Normal
546,10.37,105.7939479,Normal
547,10.44,107.0845588,Normal
548,10.44,105.5496324,Normal
549,10.5,108.0541818,Normal
550,10.37,104.7493482,Normal
551,10.5,108.4676364,Normal
552,10.31,105.6207156,Normal
553,10.5,108.4750909,Normal
554,10.37,104.4289572,Normal
555,10.44,106.3602022,Normal
556,10.44,108.8963235,Normal
557,10.37,106.9009311,Normal
558,10.31,108.6109228,Normal
559,10.37,104.6112663,Normal
560,10.44,105.0012868,Normal
561,10.5,108.5798182,Normal
562,10.31,105.595951,Normal
563,10.44,106.6136949,Normal
564,10.44,103.8039522,Normal
565,10.44,107.3299632,Normal
566,10.37,105.5837058,Normal
567,10.44,108.9634191,Normal
568,10.31,104.6531073,Normal
569,10.44,107.0124081,Normal
570,10.44,104.6875919,Normal
571,10.44,106.3961397,Normal
572,10.44,104.1273897,Normal
573,10.44,107.5625919,Normal
574,10.37,104.711825,Normal
575,10.44,106.9448529,Normal
576,10.44,103.5556066,Normal
577,10.44,106.7588235,Normal
578,10.37,105.7777467,Normal
579,10.5,106.4428182,Normal
580,10.37,105.6028864,Normal
581,10.5,108.3243636,Normal
582,10.31,105.1791902,Normal
583,10.44,109.1250919,Normal
584,10.31,105.4758004,Normal
585,10.44,109.3798713,Normal
586,10.31,105.2794727,Normal
587,10.5,107.4619091,Normal
588,10.37,104.3628492,Normal
589,10.5,108.0185455,Normal
590,10.31,105.1659134,Normal
591,10.5,108.2196364,Normal
592,10.37,104.079702,Normal
593,10.5,107.8899091,Normal
594,10.37,104.3884544,Normal
595,10.5,108.2751818,Normal
596,10.37,104.0645251,Normal
597,10.57,106.3537702,Normal
598,10.44,102.5613051,Normal
599,10.57,103.5986535,Normal
600,10.5,106.6720909,Normal
601,10.44,106.1123162,Normal
602,10.44,104.8388787,Normal
603,10.44,106.1752757,Normal
604,10.44,102.8662684,Normal
605,10.5,106.6703636,Normal
606,10.44,105.7308824,Normal
607,10.37,108.2021415,Normal
608,10.37,106.0042831,Normal
609,10.44,106.9064338,Normal
610,10.37,104.9257914,Normal
611,10.5,105.4141818,Normal
612,10.44,105.6819853,Normal
613,10.44,108.9516544,Normal
614,10.37,107.3763501,Normal
615,10.37,108.0163873,Normal
616,10.37,104.2114525,Normal
617,10.5,107.822,Normal
618,10.37,104.5927374,Normal
619,10.5,107.157,Normal
620,10.37,108.140689,Normal
621,10.37,106.8929236,Normal
622,10.37,105.0760708,Normal
623,10.57,107.0810592,Normal
624,10.44,108.1077206,Normal
625,10.37,107.6956238,Normal
626,10.37,105.5725326,Normal
627,10.44,105.7042279,Normal
628,10.5,107.5687273,Normal
629,10.37,108.2414339,Normal
630,10.37,104.9793296,Normal
631,10.5,107.5764545,Normal
632,10.44,103.7463235,Normal
633,10.5,107.4922727,Normal
634,10.37,108.3311918,Normal
635,10.31,108.1091337,Normal
636,10.37,104.3874302,Normal
637,10.5,107.7299091,Normal
638,10.37,107.5074488,Normal
639,10.37,107.772905,Normal
640,10.37,106.7034451,Normal
641,10.44,105.8245404,Normal
642,10.37,104.1689013,Normal
643,10.44,107.7298713,Normal
644,10.37,108.5207635,Normal
645,10.31,105.9051789,Normal
646,10.44,108.4554228,Normal
647,10.31,108.4313559,Normal
648,10.37,107.8321229,Normal
649,10.31,108.5764595,Normal
650,10.31,108.2967043,Normal
651,10.31,107.4475518,Normal
652,10.37,106.6202048,Normal
653,10.37,107.0626629,Normal
654,10.37,107.1082868,Normal
655,10.37,104.6865922,Normal
656,10.5,106.0689091,Normal
657,10.37,107.03473,Normal
658,10.37,104.3902235,Normal
659,10.44,104.1633272,Normal
660,11.02,95.1833887,Assessment
661,13.5,91.31576471,Assessment
662,13.63,88.03661645,Assessment
663,13.76,86.069121,Assessment
664,13.76,86.99452055,Assessment
665,13.76,86.89748858,Assessment
666,13.76,86.99674658,Assessment
667,13.76,88.04160959,Assessment
668,13.76,87.88829909,Assessment
669,13.82,88.1276644,Assessment
670,13.76,89.83921233,Assessment
671,13.76,89.26929224,Assessment
672,13.82,89.60634921,Assessment
673,13.89,89.20961755,Assessment
674,13.82,89.80753968,Assessment
675,13.89,89.37260967,Assessment
676,13.89,89.98391451,Assessment
677,13.89,89.27890889,Assessment
678,13.89,90.27806524,Assessment
679,13.89,90.13082115,Assessment
680,13.89,89.9764342,Assessment
681,13.89,87.3511811,InPause
682,13.89,91.24364454,Noise
683,13.95,91.25731844,Assessment
684,13.82,90.42165533,Assessment
685,13.89,90.47688414,Assessment
686,13.89,91.17592801,Assessment
687,13.69,92.16898734,Assessment
688,13.76,92.15987443,Assessment
689,13.69,92.36214039,Assessment
690,13.76,91.36775114,Assessment
691,13.76,92.63196347,Assessment
692,13.76,91.53875571,Assessment
693,13.76,91.74857306,Assessment
694,13.76,92.61621005,Assessment
695,13.76,91.5071347,Assessment
696,13.76,91.80039954,Assessment
697,13.82,91.47488662,Assessment
698,13.76,91.60079909,Assessment
699,13.76,92.14349315,Assessment
700,13.82,91.13905896,Assessment
701,13.76,91.81849315,Assessment
702,13.82,91.79909297,Assessment
703,13.76,92.12277397,Assessment
704,13.76,91.81952055,Assessment
705,13.82,91.84251701,Assessment
706,13.76,91.58578767,Assessment
707,13.82,91.43650794,Assessment
708,13.82,91.66927438,Assessment
709,13.76,91.75171233,Assessment
710,13.89,90.73132733,Assessment
711,13.82,91.52743764,Assessment
712,13.82,90.92528345,Assessment
713,13.82,91.75045351,Assessment
714,13.82,91.43684807,Assessment
715,13.82,90.90986395,Assessment
716,13.89,91.27249719,Assessment
717,13.82,91.23027211,Assessment
718,13.89,90.90095613,Assessment
719,13.89,91.33807649,Assessment
720,13.89,90.29606299,Assessment
721,13.89,90.48025872,Assessment
722,13.89,91.28509561,Assessment
723,13.89,90.27390326,Assessment
724,13.89,90.90973003,Assessment
725,13.95,89.88480447,Assessment
726,13.89,90.59493813,Assessment
727,13.95,90.62078212,Assessment
728,13.89,90.26625422,Assessment
729,13.89,90.55095613,Assessment
730,13.95,90.52502793,Assessment
731,13.89,90.33436445,Assessment
732,13.95,90.19765363,Assessment
733,13.89,91.09251969,Assessment
734,13.89,90.27182227,Assessment
735,13.95,90.21486034,Assessment
736,13.89,90.81889764,Assessment
737,13.82,90.32930839,Assessment
738,13.95,90.04905028,Assessment
739,10.83,113.3157804,Noise
740,10.31,110.4484934,Normal
741,10.31,111.4688324,Normal
742,10.31,111.5609228,Normal
743,10.31,111.7789077,Normal
744,10.31,110.3057439,Normal
745,10.31,110.5851224,Normal
746,10.24,110.815458,Normal
747,10.24,107.4773855,Normal
748,10.44,106.7304228,Normal
749,10.37,110.243203,Normal
750,10.31,107.2390772,Normal
751,10.44,108.8402574,Normal
752,10.31,106.739548,Normal
753,10.37,109.2565177,Normal
754,10.37,105.9132216,Normal
755,10.44,108.9335478,Normal
756,10.31,106.6333333,Normal
757,10.44,109.384375,Normal
758,10.24,107.9102099,Normal
759,10.37,107.0535382,Normal
760,10.37,108.0569832,Normal
761,10.37,107.0624767,Normal
762,10.44,106.2108456,Normal
763,10.37,110.4611732,Normal
764,10.24,107.5394084,Normal
765,10.37,107.236406,Normal
766,10.44,106.5986213,Normal
767,10.44,106.6928309,Normal
768,10.37,108.9005587,Normal
769,10.44,106.9216912,Normal
770,10.37,110.1278399,Normal
771,10.31,109.2846516,Normal
772,10.37,107.8572626,Normal
773,10.37,107.3070764,Normal
774,10.37,107.1674115,Normal
775,10.37,105.9348231,Normal
776,10.44,107.8095588,Normal
777,10.37,105.5756983,Normal
778,10.44,106.6316176,Normal
779,10.37,108.3447858,Normal
780,10.37,107.7039106,Normal
781,10.37,106.6858473,Normal
782,10.37,104.807635,Normal
783,10.5,104.8646364,Normal
784,10.44,108.1621324,Normal
785,10.37,106.5112663,Normal
786,10.37,104.3296089,Normal
787,10.5,105.0833636,Normal
788,10.5,103.8010909,Normal
789,10.5,104.6999091,Normal
790,10.63,101.9176732,Normal
791,10.57,105.0251346,Normal
792,10.37,108.7006518,Normal
793,10.37,107.4979516,Normal
794,10.31,108.597081,Normal
795,10.37,104.6003724,Normal
796,10.5,106.2932727,Normal
797,10.37,108.0116387,Normal
798,10.31,105.7921846,Normal
799,10.44,108.2466912,Normal
800,10.37,106.7358473,Normal
801,10.37,107.3351955,Normal
802,10.37,107.1249534,Normal
803,10.37,107.2267225,Normal
804,10.37,105.4459963,Normal
805,10.44,103.5601103,Normal
806,10.5,104.9845455,Normal
807,10.44,107.6971507,Normal
808,10.37,105.9404097,Normal
809,10.44,103.0338235,Normal
810,10.5,107.5974545,Normal
811,10.37,103.7967412,Normal
812,10.5,105.3800909,Normal
813,10.44,106.9795037,Normal
814,10.44,106.7920956,Normal
815,10.31,108.577307,Normal
816,10.31,105.95,Normal
817,10.44,107.929136,Normal
818,10.31,106.1722222,Normal
819,10.5,106.9215455,Normal
820,10.37,104.6006518,Normal
821,10.5,106.8877273,Normal
822,10.31,105.5859699,Normal
823,10.44,106.1738051,Normal
824,10.44,108.1045956,Normal
825,10.37,107.0351955,Normal
826,10.37,104.5179702,Normal
827,10.5,105.994,Normal
828,10.44,107.7688419,Normal
829,10.37,104.8001862,Normal
830,10.44,107.7965993,Normal
831,10.31,107.1870998,Normal
832,10.5,102.4462727,Normal
833,10.57,103.2684022,Normal
834,10.5,106.6332727,Normal
835,10.44,106.0386029,Normal
836,10.37,106.7606145,Normal
837,10.31,109.8502825,Normal
838,10.24,108.9948473,Normal
839,10.31,108.8122411,Normal
840,10.31,107.9177966,Normal
841,10.37,106.9391061,Normal
842,10.31,106.4276836,Normal
843,10.44,107.9577206,Normal
844,10.31,106.3167608,Normal
845,10.44,105.8564338,Normal
846,10.44,106.1925551,Normal
847,10.44,105.291636,Normal
848,10.44,106.1409007,Normal
849,10.44,105.2692096,Normal
850,10.5,105.9874545,Normal
851,10.44,105.0706801,Normal
852,10.5,105.7945455,Normal
853,10.44,108.0932904,Normal
854,10.37,106.1988827,Normal
855,10.44,105.1751838,Normal
856,10.57,105.4267504,Normal
857,10.44,103.9794118,Normal
