Breath_num,P_peak,Dy_comp,Label
139,12.45,45.62409396,Normal
140,12.32,45.54221311,Normal
141,12.45,45.5895302,Normal
142,12.39,45.3462111,Normal
143,12.39,45.4767253,Normal
144,12.32,46.38271858,Normal
145,12.26,46.07713499,Normal
146,12.32,46.48763661,Normal
147,12.32,46.00853825,Normal
148,12.32,45.80539617,Normal
149,12.32,46.26092896,Normal
150,12.32,45.42322404,Normal
151,12.32,46.47001366,Normal
152,12.26,46.2338843,Normal
153,12.26,46.31315427,Normal
154,12.26,46.58002755,Normal
155,12.19,46.32802503,Normal
156,12.32,46.29494536,Normal
157,12.26,45.97603306,Normal
158,12.32,45.86946721,Normal
159,12.39,45.92861976,Normal
160,12.32,45.45628415,Normal
161,12.32,46.51714481,Normal
162,12.32,45.4898224,Normal
163,12.32,46.14303279,Normal
164,12.32,46.26939891,Normal
165,12.32,45.5909153,Normal
166,12.32,46.45286885,Normal
167,12.26,46.15048209,Normal
168,12.26,46.48236915,Normal
169,12.32,46.21796448,Normal
170,12.19,46.39527121,Normal
171,12.32,46.28148907,Normal
172,12.26,46.45895317,Normal
173,12.26,45.98429752,Normal
174,12.32,46.20771858,Normal
175,12.39,45.04418133,Normal
176,12.39,46.25649526,Normal
177,12.26,46.31060606,Normal
178,12.26,46.15599174,Normal
179,12.32,46.18920765,Normal
180,12.26,46.03147383,Normal
181,12.26,46.73367769,Normal
182,12.19,46.55222531,Normal
183,12.26,46.15020661,Normal
184,12.32,46.13620219,Normal
185,12.19,46.31759388,Normal
186,12.26,46.90736915,Normal
187,12.19,46.6159249,Normal
188,12.45,45.84946309,Normal
189,12.32,46.40204918,Normal
190,12.26,46.13119835,Normal
191,12.32,46.48012295,Normal
192,12.26,46.28539945,Normal
193,12.19,46.61808067,Normal
194,12.26,46.48946281,Normal
195,12.19,46.50354659,Normal
196,12.32,46.55102459,Normal
197,12.19,46.5201669,Normal
198,12.26,46.23236915,Normal
199,12.32,46.23148907,Normal
200,12.26,45.81473829,Normal
201,12.26,46.96811295,Normal
202,12.26,45.93787879,Normal
203,12.26,46.2661157,Normal
204,12.32,46.47862022,Normal
205,12.26,45.87541322,Normal
206,12.32,46.36045082,Normal
207,12.32,46.13265027,Normal
208,12.32,46.01031421,Normal
209,12.32,46.49610656,Normal
210,12.26,32.55433884,Bronch
211,5.42,-420.4261905,Bronch
212,7.51,-45.12828685,Bronch
213,7.18,-35.11284404,Bronch
214,8.68,15.49266304,Bronch
215,6.66,-0.368674699,Bronch
216,4.51,27.42653061,Bronch
217,5.88,-15.65397727,Bronch
218,5.29,0.072413793,Bronch
219,6.73,-78.37485549,Bronch
220,6.07,-111.4028037,Bronch
221,13.3,24.68066265,Bronch
222,9.65,20.53247312,Bronch
223,8.22,5.023291925,Bronch
224,12.45,47.06201342,Normal
225,12.06,47.40516997,Normal
226,12.45,46.94644295,Recruitment
227,16.36,38.71993838,Recruitment
228,21.5,34.70539394,Recruitment
229,22.02,29.06706816,InPause
230,19.68,39.25963896,InPause
231,12.45,63.71973154,Recruitment
232,9.85,72.83402062,Normal
233,9.78,71.57154812,Normal
234,9.78,71.04979079,Normal
235,9.85,70.81742268,Normal
236,9.78,70.01589958,Normal
237,9.92,68.64928862,Normal
238,9.92,68.91219512,Normal
239,9.92,68.77489837,Normal
240,9.98,68.50502008,Normal
241,9.92,68.07652439,Normal
242,9.98,68.16164659,Normal
243,9.98,67.87299197,Normal
244,10.05,67.09920792,Normal
245,9.98,68.36174699,Normal
246,9.98,67.15080321,Normal
247,10.05,67.68346535,Normal
248,9.98,67.35180723,Normal
249,10.05,66.80732673,Normal
250,10.05,67.08613861,Normal
251,9.98,67.54096386,Normal
252,10.05,67.45207921,Normal
253,9.98,67.14638554,Normal
254,10.05,66.73485149,Normal
255,10.05,67.3049505,Normal
256,9.98,67.1876506,Normal
257,10.05,67.43257426,Normal
258,10.05,65.9870297,Normal
259,10.18,65.30444015,Normal
260,10.11,67.09784736,Normal
261,10.11,65.3723092,Normal
262,10.18,65.95279923,Normal
263,10.11,65.62240705,Normal
264,10.18,65.29198842,Normal
265,10.18,66.146139,Normal
266,10.11,65.35048924,Normal
267,10.18,66.06920849,Normal
268,10.05,66.06940594,Normal
269,10.18,65.56563707,Normal
270,10.11,66.6130137,Normal
271,10.11,65.63669276,Normal
272,12.32,59.9284153,Noise
273,13.24,52.81492718,Assessment
274,13.95,54.30972067,Assessment
275,14.08,53.39168502,Assessment
276,14.08,52.65468062,Assessment
277,14.15,52.72448087,Assessment
278,14.21,52.14348534,Assessment
279,14.21,52.39766558,Assessment
280,14.28,51.94709052,Assessment
281,14.21,52.11731813,Assessment
282,14.21,52.39180239,Assessment
283,14.28,52.08200431,Assessment
284,14.28,51.66018319,Assessment
285,14.34,51.91108137,Assessment
286,14.28,51.86029095,Assessment
287,14.28,52.16734914,Assessment
288,14.28,52.24375,Assessment
289,14.28,52.24283405,Assessment
290,14.34,51.89941113,Assessment
291,14.28,52.24154095,Assessment
292,14.28,52.59040948,Assessment
293,14.28,51.92338362,Assessment
294,14.34,52.17526767,Assessment
295,14.41,51.57125399,Assessment
296,14.34,52.15481799,Assessment
297,14.28,52.2815194,Assessment
298,14.28,52.37823276,Assessment
299,14.28,50.67823276,InPause
300,14.47,52.58183738,Assessment
301,14.21,52.30884908,Assessment
302,14.28,52.12559267,Assessment
303,14.28,51.91179957,Assessment
304,14.41,51.76238045,Assessment
305,14.28,52.65544181,Assessment
306,14.28,52.31298491,Assessment
307,14.34,51.91183084,Assessment
308,14.34,52.18602784,Assessment
309,14.28,52.2393319,Assessment
310,14.28,52.21837284,Assessment
311,14.21,52.50993485,Assessment
312,14.34,51.93763383,Assessment
313,14.34,52.03827623,Assessment
314,14.28,52.16050647,Assessment
315,14.28,52.49051724,Assessment
316,14.28,51.77564655,Assessment
317,14.41,51.9607864,Assessment
318,14.34,52.1753212,Assessment
319,14.28,52.25915948,Assessment
320,14.34,52.0867773,Assessment
321,14.34,52.14625268,Assessment
322,14.41,51.92917109,Assessment
323,14.28,52.515625,Assessment
324,14.28,52.25134698,Assessment
325,14.41,51.88363443,Assessment
326,14.28,52.54946121,Assessment
327,14.34,52.12767666,Assessment
328,14.34,51.99325482,Assessment
329,14.34,52.23940043,Assessment
330,14.28,52.33900862,Assessment
331,14.28,52.31153017,Assessment
332,14.34,51.96461456,Assessment
333,14.34,51.94941113,Assessment
334,14.34,51.83474304,Assessment
335,14.41,51.83347503,Assessment
336,14.34,52.19791221,Assessment
337,14.34,51.83415418,Assessment
338,14.34,51.95149893,Assessment
339,14.41,51.7021254,Assessment
340,14.41,51.85807651,Assessment
341,14.41,51.65292242,Assessment
342,14.41,51.62205101,Assessment
343,14.41,51.71583422,Assessment
344,14.47,51.61214361,Assessment
345,14.34,52.27039615,Assessment
346,14.41,52.64330499,Assessment
347,14.47,51.79630412,Assessment
348,14.47,51.94920803,Assessment
349,14.41,51.5042508,Assessment
350,14.41,51.70929862,Assessment
351,14.47,51.5344245,Assessment
352,14.41,51.58730074,Assessment
353,14.47,51.37946146,Assessment
354,14.41,51.88443146,Assessment
355,14.41,51.63002125,Assessment
356,14.47,51.37011616,Assessment
357,14.47,51.27006336,Assessment
358,14.47,51.33996832,Assessment
359,14.47,51.26515312,Assessment
360,14.47,51.58458289,Assessment
361,14.47,51.23289335,Assessment
362,14.47,51.01953537,Assessment
363,14.54,51.4408805,Assessment
364,14.41,51.56726886,Assessment
365,14.47,51.50543823,Assessment
366,14.47,51.18099261,Assessment
367,14.47,51.60881732,Assessment
368,14.47,51.30564942,Assessment
369,14.41,51.6870882,Assessment
370,14.47,51.75992608,Assessment
371,14.47,51.64915523,Assessment
372,14.47,51.71187962,Assessment
373,14.47,51.48785639,Assessment
374,14.41,51.76572795,Assessment
375,14.41,51.87715197,Assessment
376,14.47,51.5126188,Assessment
377,14.47,51.57143611,Assessment
378,14.41,51.92853348,Assessment
379,14.47,51.84978881,Assessment
380,14.41,51.63230606,Assessment
381,14.54,51.48967505,Assessment
382,14.41,51.82943677,Assessment
383,14.41,51.80892667,Assessment
384,14.47,51.77734952,Assessment
385,14.41,51.59702444,Assessment
386,14.47,51.65422386,Assessment
387,14.47,51.65401267,Assessment
388,14.41,51.66195537,Assessment
389,14.47,51.40543823,Assessment
390,14.47,51.768849,Assessment
391,14.54,51.30052411,Assessment
392,14.54,50.99654088,Assessment
393,14.47,51.67771911,Assessment
394,14.47,51.44920803,Assessment
395,14.54,51.33081761,Assessment
396,14.54,51.42384696,Assessment
397,14.47,51.53801478,Assessment
398,14.54,51.45995807,Assessment
399,14.47,51.72682154,Assessment
400,14.47,51.71409715,Assessment
401,14.47,51.81985216,Assessment
402,14.47,51.70427666,Assessment
403,14.47,51.86752904,Assessment
404,14.41,51.7533475,Assessment
405,14.41,51.80621679,Assessment
406,14.47,51.67861668,Assessment
407,14.47,51.64709609,Assessment
408,14.41,52.38942614,Assessment
409,14.34,52.24271949,Assessment
410,14.47,51.66024287,Assessment
411,14.47,51.48870116,Assessment
412,14.54,51.26100629,Assessment
413,14.54,51.40026205,Assessment
414,14.47,51.68574446,Assessment
415,14.47,51.6655755,Assessment
416,14.47,51.2655755,Assessment
417,14.47,51.55580781,Assessment
418,14.47,51.51335797,Assessment
419,14.47,51.62977825,Assessment
420,14.47,51.66140444,Assessment
421,14.47,51.35042239,Assessment
422,14.54,50.89727463,Assessment
423,14.54,51.05602725,Assessment
424,14.54,50.92672956,Assessment
425,14.41,51.51301807,Assessment
426,14.54,51.10702306,Assessment
427,14.54,51.12437107,Assessment
428,14.47,51.33315734,Assessment
429,14.47,51.48790919,Assessment
430,14.47,51.34012672,Assessment
431,14.54,51.02463312,Assessment
432,14.54,51.06388889,Assessment
433,14.47,51.15110876,Assessment
434,14.47,51.34340021,Assessment
435,14.47,51.06494192,Assessment
436,14.54,51.12515723,Assessment
437,14.47,51.22238648,Assessment
438,14.41,51.40021254,Assessment
439,14.47,51.53896515,Assessment
440,14.41,51.69287991,Assessment
441,14.47,51.47925026,Assessment
442,14.41,51.59904357,Assessment
443,14.41,51.63852285,Assessment
444,14.47,51.36161563,Assessment
445,14.47,51.45865892,Assessment
446,14.54,51.37122642,Assessment
447,14.41,51.62550478,Assessment
448,14.47,51.32877508,Assessment
449,14.47,51.57249208,Assessment
450,14.47,51.52534319,Assessment
451,14.47,51.5061246,Assessment
452,14.47,51.54287223,Assessment
453,14.41,51.6629118,Assessment
454,14.41,51.55350691,Assessment
455,14.47,51.2625132,Assessment
456,14.47,51.48009504,Assessment
457,14.47,51.46114044,Assessment
458,14.54,51.19481132,Assessment
459,14.47,50.99619852,Assessment
460,14.47,51.43944034,Assessment
461,14.47,51.20786695,Assessment
462,14.54,50.84596436,Assessment
463,14.47,51.24023231,Assessment
464,14.41,51.19654623,Assessment
465,14.41,51.51764081,Assessment
466,14.47,51.52164731,Assessment
467,14.47,51.24324182,Assessment
468,14.47,51.42687434,Assessment
469,14.47,51.20047518,Assessment
470,14.47,51.54297782,Assessment
471,14.47,51.30158395,Assessment
472,14.54,51.05780922,Assessment
473,14.47,51.16610348,Assessment
474,14.47,51.40190074,Assessment
475,14.54,51.25372117,Assessment
476,14.41,51.43065887,Assessment
477,14.54,50.87494759,Assessment
478,14.54,50.93731656,Assessment
479,14.54,50.9817086,Assessment
480,14.54,51.30592243,Assessment
481,14.6,50.78213542,Assessment
482,14.54,51.00309224,Assessment
483,14.54,50.56467505,Assessment
484,14.41,50.63942614,Assessment
485,14.47,51.25353749,Assessment
486,14.41,51.09139214,Assessment
487,14.54,50.7971174,Assessment
488,14.54,50.69475891,Assessment
489,14.47,51.21356917,Assessment
490,14.54,50.66640461,Assessment
491,14.54,50.77809224,Assessment
492,14.47,50.90359029,Assessment
493,14.47,51.01784583,Assessment
494,14.47,51.13194298,Assessment
495,14.54,50.81294549,Assessment
496,14.54,50.8442348,Assessment
497,14.47,50.77291447,Assessment
498,14.47,51.23996832,Assessment
499,14.47,51.17972545,Assessment
500,14.47,51.35353749,Assessment
501,14.54,50.9278826,Assessment
502,14.47,51.19947202,Assessment
503,14.41,51.38761955,Assessment
504,14.47,51.27217529,Assessment
505,14.47,51.19973601,Assessment
506,14.47,51.38637804,Assessment
507,14.41,51.30887354,Assessment
508,14.47,51.4624076,Assessment
509,14.47,51.70659979,Assessment
510,14.47,51.42861668,Assessment
511,14.47,51.32048574,Assessment
512,14.47,51.2312566,Assessment
513,14.47,51.24883844,Assessment
514,14.47,51.09836325,Assessment
515,14.47,51.12148891,Assessment
516,14.47,51.2904963,Assessment
517,14.47,51.42761352,Assessment
518,14.47,51.10776135,Assessment
519,14.67,51.21142709,Assessment
520,14.67,50.93779731,Assessment
521,14.54,51.17070231,Assessment
522,14.47,51.05543823,Assessment
523,14.54,51.07264151,Assessment
524,14.41,51.01195537,Assessment
525,14.54,50.78563941,Assessment
526,14.47,50.90675818,Assessment
527,14.54,50.78763103,Assessment
528,14.47,50.95575502,Assessment
529,14.47,51.20876452,Assessment
530,14.54,50.80927673,Assessment
531,14.47,51.0530623,Assessment
532,14.54,50.53092243,Assessment
533,14.54,50.89014675,Assessment
534,14.54,50.68705451,Assessment
535,14.6,50.13770833,Assessment
536,14.67,50.29462254,Assessment
537,14.54,50.84392034,Assessment
538,14.47,50.97059134,Assessment
539,14.54,50.821174,Assessment
540,14.54,50.67783019,Assessment
541,14.54,50.74475891,Assessment
542,14.54,50.62919287,Assessment
543,14.47,51.02090813,Assessment
544,14.54,50.71357442,Assessment
545,14.54,50.29554507,Assessment
546,14.6,50.44395833,Assessment
547,14.6,50.32026042,Assessment
548,14.54,50.70340671,Assessment
549,14.6,50.59744792,Assessment
550,14.54,50.4398847,Assessment
551,14.54,50.67777778,Assessment
552,14.54,50.75953878,Assessment
553,14.47,50.85739176,Assessment
554,14.54,50.8663522,Assessment
555,14.54,50.30503145,Assessment
556,14.6,50.65567708,Assessment
557,14.47,50.93991552,Assessment
558,14.47,51.16187962,Assessment
559,14.47,50.82022175,Assessment
560,14.6,50.69338542,Assessment
561,14.54,50.90628931,Assessment
562,14.54,50.7331761,Assessment
563,14.54,51.0158805,Assessment
564,14.41,51.47104145,Assessment
565,14.54,50.8687631,Assessment
566,14.54,50.81378407,Assessment
567,14.47,51.03062302,Assessment
568,14.6,50.53098958,Assessment
569,14.41,51.04946865,Assessment
570,14.47,55.38558606,Noise
571,10.05,64.43623762,Normal
572,9.92,63.25569106,Normal
573,9.78,65.78953975,Normal
574,9.85,65.37793814,Normal
575,9.92,65.21565041,Normal
576,9.85,66.16907216,Normal
577,9.92,65.58424797,Normal
578,9.85,66.52195876,Normal
579,9.85,66.2442268,Normal
580,9.92,65.9097561,Normal
581,9.92,66.11778455,Normal
582,9.92,65.57184959,Normal
583,9.92,66.13973577,Normal
584,9.92,65.60589431,Normal
585,9.98,65.58865462,Normal
586,9.92,66.25528455,Normal
587,9.98,65.67289157,Normal
588,9.92,66.90813008,Normal
589,9.92,65.99715447,Normal
590,9.98,65.57841365,Normal
591,9.98,66.02439759,Normal
592,9.98,65.91656627,Normal
593,9.98,66.3935743,Normal
594,9.98,65.40271084,Normal
595,9.98,65.7252008,Normal
596,9.98,65.85983936,Normal
597,9.98,66.05793173,Normal
598,9.98,66.40552209,Normal
599,9.98,65.42901606,Normal
600,9.98,66.32921687,Normal
601,9.98,66.31124498,Normal
602,9.98,66.24839357,Normal
603,9.98,66.67680723,Normal
604,9.98,66.20532129,Normal
605,9.98,67.16365462,Normal
606,9.98,66.23002008,Normal
607,9.98,66.4124498,Normal
608,9.98,66.76967871,Normal
609,9.98,65.87459839,Normal
610,9.98,66.49076305,Normal
611,9.98,66.58052209,Normal
612,9.98,66.70592369,Normal
613,9.98,66.80230924,Normal
614,9.98,66.06987952,Normal
615,10.05,66.01207921,Normal
616,9.98,66.87640562,Normal
617,9.98,66.95582329,Normal
618,9.98,66.91917671,Normal
619,9.98,66.20923695,Normal
620,10.05,66.27712871,Normal
621,9.98,66.85853414,Normal
622,9.98,66.70552209,Normal
623,9.98,67.35481928,Normal
624,9.98,66.33453815,Normal
625,9.98,67.61104418,Normal
626,9.98,67.29136546,Normal
627,10.05,66.31316832,Normal
628,10.05,66.38287129,Normal
629,9.98,66.65903614,Normal
630,10.05,66.23247525,Normal
631,9.98,67.2375502,Normal
632,10.05,66.36712871,Normal
633,9.98,67.17921687,Normal
634,10.05,65.89752475,Normal
635,10.05,66.7719802,Normal
636,9.98,67.42821285,Normal
637,10.05,66.57138614,Normal
638,9.98,67.11656627,Normal
639,9.98,67.06164659,Normal
640,10.05,66.61237624,Normal
641,9.98,66.90763052,Normal
642,10.05,66.75821782,Normal
643,10.05,66.27663366,Normal
644,10.05,65.95643564,Normal
645,10.05,66.63544554,Normal
646,10.05,66.07871287,Normal
647,10.11,65.41898239,Normal
648,10.05,66.29425743,Normal
649,10.11,65.61272016,Normal
650,10.05,66.39148515,Normal
651,9.98,67.11074297,Normal
652,10.05,66.41683168,Normal
653,10.05,66.86217822,Normal
654,10.05,66.0270297,Normal
655,10.05,67.02613861,Normal
656,9.98,66.70461847,Normal
657,10.05,66.72277228,Normal
658,10.05,66.39237624,Normal
659,10.05,66.82752475,Normal
660,10.05,66.73821782,Normal
661,9.98,67.11576305,Normal
662,10.05,66.83683168,Normal
663,10.05,66.66673267,Normal
664,10.05,66.56069307,Normal
665,10.05,66.69336634,Normal
666,10.05,66.17633663,Normal
667,10.05,66.95514851,Normal
668,10.05,66.85732673,Normal
669,10.05,66.67514851,Normal
670,10.11,66.43072407,Normal
671,10.05,66.0490099,Normal
672,10.05,67.2109901,Normal
673,10.05,66.84,Normal
674,10.05,66.60970297,Normal
675,9.98,68.12550201,Normal
676,10.05,66.47841584,Normal
677,10.05,66.92841584,Normal
678,9.98,67.86736948,Normal
679,10.05,66.84821782,Normal
680,10.05,66.95366337,Normal
681,9.98,66.94327309,Normal
682,10.05,66.89534653,Normal
683,10.05,66.6490099,Normal
684,10.05,66.88930693,Normal
685,10.05,67.34178218,Normal
686,10.05,66.23772277,Normal
687,10.05,66.65831683,Normal
688,9.98,67.87851406,Normal
689,10.05,66.53089109,Normal
690,10.05,67.18712871,Normal
691,9.98,31.60321285,Bronch
692,8.09,29.61877023,Bronch
693,10.24,46.68730916,Bronch
694,8.22,15.8826087,Bronch
695,9.39,36.17733485,Bronch
696,6.27,-142.4051181,Bronch
697,10.7,31.84421053,Bronch
698,8.16,-21.00806962,Bronch
699,8.29,14.87386018,Bronch
700,7.44,71.17213115,Bronch
701,9.52,-7.905309735,Bronch
702,11.28,45.32691083,Bronch
703,5.16,-713.74375,Bronch
704,5.75,-206.4373333,Bronch
705,7.51,-8.823904382,Bronch
706,9.65,50.20946237,Bronch
707,9.46,13.98542601,Bronch
708,8.09,43.04644013,Bronch
709,9.78,9.678870293,Bronch
710,7.57,-38.76206226,Bronch
711,5.16,-115.1625,Bronch
712,4.77,751.3804348,Bronch
713,10.63,64.61509769,Normal
714,10.76,63.98559028,Recruitment
715,17.66,49.40959716,Recruitment
716,19.16,42.62139831,InPause
717,20.46,47.33088616,Recruitment
718,20.66,40.9960728,InPause
719,21.37,45.40317654,Recruitment
720,9.85,76.03814433,Normal
721,9.85,72.90350515,Normal
722,9.72,72.44947034,Normal
723,9.72,72.06430085,Normal
724,9.78,71.80679916,Normal
725,9.78,70.89424686,Normal
726,9.78,71.15177824,Normal
727,9.78,70.92364017,Normal
728,9.78,70.56820084,Normal
729,9.85,70.56319588,Normal
730,9.78,70.87824268,Normal
731,9.78,71.41882845,Normal
732,9.78,70.45209205,Normal
733,9.78,70.70857741,Normal
734,9.78,70.97165272,Normal
735,9.78,70.36077406,Normal
736,9.78,70.87008368,Normal
737,9.78,70.24686192,Normal
738,9.85,69.7056701,Normal
739,9.85,70.16298969,Normal
740,9.78,70.51129707,Normal
741,9.85,69.90113402,Normal
742,9.85,69.13587629,Normal
743,9.85,69.55896907,Normal
744,9.85,69.86948454,Normal
745,9.85,69.74969072,Normal
746,9.85,70.43103093,Normal
747,9.78,69.83410042,Normal
748,9.85,69.56226804,Normal
749,9.85,69.98979381,Normal
750,9.78,70.07322176,Normal
751,9.85,69.82907216,Normal
752,9.85,69.01773196,Normal
753,9.85,69.71515464,Normal
754,9.85,69.54113402,Normal
755,9.85,68.88979381,Normal
756,9.85,70.01350515,Normal
757,9.92,68.21036585,Normal
758,9.72,69.54459746,Normal
759,9.85,62.47020619,Assessment
760,12.84,53.90223214,Assessment
761,14.28,51.76875,Assessment
762,14.47,51.46172122,Assessment
763,14.54,50.70733753,Assessment
764,14.47,50.71029567,Assessment
765,14.6,49.97552083,Assessment
766,14.67,49.96628749,Assessment
767,14.67,49.88593588,Assessment
768,14.67,49.7762668,Assessment
769,14.6,49.86484375,Assessment
770,14.8,49.2030102,Assessment
771,14.8,49.05714286,Assessment
772,14.8,49.28336735,Assessment
773,14.86,48.94868154,Assessment
774,14.8,49.0275,Assessment
775,14.86,48.92124746,Assessment
776,14.93,48.46772407,Assessment
777,14.86,48.97018256,Assessment
778,14.86,48.89984787,Assessment
779,14.93,48.36309164,Assessment
780,14.99,48.12432432,Assessment
781,14.99,48.12837838,Assessment
782,14.99,48.25750751,Assessment
783,14.99,47.92297297,Assessment
784,14.99,48.06611612,Assessment
785,15.06,47.68866799,Assessment
786,15.12,47.46200593,Assessment
787,15.12,47.54970356,Assessment
788,15.12,47.4701087,Assessment
789,15.12,47.40133399,Assessment
790,15.12,47.40854743,Assessment
791,15.19,47.21162905,Assessment
792,15.12,45.18799407,InPause
793,15.64,46.41235902,Assessment
794,15.25,46.98658537,Assessment
795,15.32,46.53280039,Assessment
796,15.25,46.8664878,Assessment
797,15.32,46.53783915,Assessment
798,15.32,46.39234496,Assessment
799,15.38,46.30322736,Assessment
800,15.32,46.4623062,Assessment
801,15.38,46.43429672,Assessment
802,15.38,46.33261079,Assessment
803,15.38,46.33458574,Assessment
804,15.45,46.20272727,Assessment
805,15.45,46.11889952,Assessment
806,15.45,45.97784689,Assessment
807,15.38,46.15867052,Assessment
808,15.45,45.84794258,Assessment
809,15.51,45.78686965,Assessment
810,15.51,45.72526166,Assessment
811,15.45,45.7376555,Assessment
812,15.51,45.79343482,Assessment
813,15.51,45.75280685,Assessment
814,15.51,45.64595623,Assessment
815,15.51,45.87131304,Assessment
816,15.51,45.74362512,Assessment
817,15.58,45.50987713,Assessment
818,15.51,45.69429115,Assessment
819,15.51,45.79119886,Assessment
820,15.51,45.85218839,Assessment
821,15.58,45.42339319,Assessment
822,15.51,45.68701237,Assessment
823,15.58,45.53185255,Assessment
824,15.58,45.20685255,Assessment
825,15.58,45.47575614,Assessment
826,15.64,45.19816729,Assessment
827,15.71,44.82591036,Assessment
828,15.71,45.09028945,Assessment
829,15.64,45.34454887,Assessment
830,15.64,45.10596805,Assessment
831,15.71,44.9894958,Assessment
832,15.71,44.77731092,Assessment
833,15.71,44.92651727,Assessment
834,15.58,45.28345936,Assessment
835,16.29,55.34920283,Noise
836,16.49,45.16122715,Noise
837,14.8,45.09867347,Assessment
838,13.76,61.77939498,Noise
839,12.52,68.54541223,Noise
840,12.45,56.47697987,Assessment
841,13.56,47.75181075,Assessment
842,15.19,49.80475957,Assessment
843,15.32,54.61705426,Noise
844,13.82,58.48168934,Noise
845,15.97,47.58887876,Noise
