Breath_num,Max_gap(ms),In_vol(ml),Ex_vol(ml),IE_vol_ratio,Duration(s),In_duration(s),Ex_duration(s),IE_duration_ratio,P_peak,PEEP,Dy_comp,Label
1,100.0,381.1355,-384.516,0.9912084282578617,8.58,2.81,5.77,0.4870017331022531,12.19,4.97,53.47927677329625,Normal
2,100.0,381.8355,-388.052,0.9839802397616815,8.57,2.81,5.76,0.48784722222222227,12.26,4.97,53.450688705234164,Normal
3,100.0,381.357,-389.9375,0.9779951915371053,8.58,2.81,5.77,0.4870017331022531,12.39,4.97,52.765561569688764,Normal
4,100.0,381.1325,-399.437,0.954174250257237,8.57,2.8,5.77,0.4852686308492201,12.45,4.97,53.61570469798659,Normal
5,100.0,381.439,-394.384,0.9671766603107631,8.57,2.81,5.76,0.48784722222222227,12.39,4.97,53.36725304465494,Normal
6,100.0,381.3395,-388.114,0.9825450769619236,8.58,2.81,5.77,0.4870017331022531,12.52,4.97,51.61090425531915,Normal
7,100.0,381.4685,-393.0165,0.9706170097184215,8.57,2.81,5.76,0.48784722222222227,12.45,4.97,52.75389261744967,Normal
8,100.0,381.453,-399.3295,0.9552337105072377,8.58,2.81,5.77,0.4870017331022531,12.45,4.97,53.60127516778524,Normal
9,100.0,380.979,-403.469,0.9442584188624157,8.57,2.8,5.77,0.4852686308492201,12.45,4.97,54.15691275167786,Normal
10,100.0,381.621,-401.329,0.9508931574842585,8.57,2.81,5.76,0.48784722222222227,12.39,4.97,54.30703653585927,Normal
11,100.0,381.1845,-396.933,0.960324538398168,8.58,2.81,5.77,0.4870017331022531,12.52,4.97,52.783643617021276,Normal
12,100.0,381.5205,-395.122,0.9655764548671044,8.57,2.81,5.76,0.48784722222222227,12.52,4.9,52.542819148936175,Normal
13,100.0,381.1695,-394.118,0.9671456264367525,8.58,2.81,5.77,0.4870017331022531,12.58,4.9,51.994459102902375,Normal
14,100.0,381.39,-399.5325,0.9545906778547426,8.57,2.81,5.76,0.48784722222222227,12.71,4.9,51.820038910505836,Normal
15,100.0,381.61,-399.8735,0.9543268058523509,8.58,2.81,5.77,0.4870017331022531,12.71,4.9,51.8642671854734,Normal
16,100.0,381.123,-401.8745,0.9483632328002896,8.57,2.8,5.77,0.4852686308492201,12.71,4.97,52.12380025940337,Normal
17,100.0,381.409,-400.2945,0.9528209855493892,8.57,2.81,5.76,0.48784722222222227,12.71,4.9,51.918871595330735,Normal
18,100.0,381.3045,-398.766,0.9562111614330209,8.58,2.81,5.77,0.4870017331022531,12.65,4.9,52.12627450980392,Normal
19,100.0,380.96,-401.4455,0.9489706572872283,8.57,2.8,5.77,0.4852686308492201,12.84,4.9,51.204783163265304,Normal
20,100.0,381.352,-401.282,0.9503341789564446,8.57,2.81,5.76,0.48784722222222227,12.71,4.9,52.046952010376124,Normal
21,100.0,381.353,-401.1685,0.9506055435558874,8.58,2.81,5.77,0.4870017331022531,12.78,4.9,51.56407455012854,Normal
22,100.0,381.3495,-401.5285,0.949744538681563,8.57,2.81,5.76,0.48784722222222227,12.78,4.9,51.61034704370181,Normal
23,100.0,381.2015,-402.7195,0.9465682689812637,8.58,2.81,5.77,0.4870017331022531,12.71,4.9,52.23339818417639,Normal
24,100.0,381.348,-405.413,0.9406407786627464,8.57,2.81,5.76,0.48784722222222227,12.78,4.84,52.10964010282777,Normal
25,100.0,381.7815,-399.166,0.9564479439631632,8.58,2.81,5.77,0.4870017331022531,12.71,4.9,51.77250324254215,Normal
26,100.0,381.439,-396.115,0.9629501533645533,8.57,2.8,5.77,0.4852686308492201,12.71,4.9,51.37678339818417,Normal
27,100.0,381.5865,-401.0775,0.9514034070721993,8.57,2.81,5.76,0.48784722222222227,12.78,4.84,51.55237789203085,Normal
28,100.0,381.4495,-399.7655,0.9541831398657463,8.58,2.81,5.77,0.4870017331022531,12.78,4.84,51.383740359897175,Normal
29,100.0,381.175,-402.2795,0.947537719421447,8.57,2.8,5.77,0.4852686308492201,12.84,4.84,51.31116071428571,Normal
30,100.0,381.5655,-402.534,0.9479087480809074,8.57,2.81,5.76,0.48784722222222227,12.78,4.84,51.73958868894602,Normal
31,100.0,381.5005,-405.769,0.9401913403931793,8.58,2.81,5.77,0.4870017331022531,12.84,4.9,51.75625,Normal
32,100.0,383.6255,-403.581,0.9505539160664154,8.57,2.81,5.76,0.48784722222222227,12.84,4.84,51.47716836734694,Normal
