Breath_num,Max_gap(ms),In_vol(ml),Ex_vol(ml),IE_vol_ratio,Duration(s),In_duration(s),Ex_duration(s),IE_duration_ratio,P_peak,F_min,PEEP,Dy_comp,Label
1159,100.0,332.049,-333.456,0.9957805527565856,6.0,2.76,3.24,0.8518518518518517,16.56,-98.7,4.84,28.845674740484437,Assessment
1160,100.0,331.7895,-329.833,1.0059317897238904,6.01,2.76,3.25,0.8492307692307691,16.49,-98.16,4.84,28.706092254134035,Assessment
1161,100.0,331.7935,-333.226,0.9957011157592744,6.0,2.75,3.25,0.8461538461538461,16.69,-99.79,4.9,28.50521813515825,Assessment
1162,100.0,331.4735,-331.7075,0.9992945592125592,6.01,2.75,3.26,0.843558282208589,16.56,-98.0,4.84,28.694420415224915,Assessment
1163,100.0,332.167,-332.503,0.9989894828016588,6.0,2.75,3.25,0.8461538461538461,16.69,-98.7,4.84,28.443370402053034,Assessment
1164,100.0,332.1815,-333.73,0.9953600215743266,6.0,2.75,3.25,0.8461538461538461,16.69,-99.79,4.84,28.548331907613345,Assessment
1165,100.0,331.813,-333.774,0.9941247670579494,6.0,2.75,3.25,0.8461538461538461,16.62,-99.73,4.84,28.724096385542165,Assessment
1166,100.0,331.6785,-333.022,0.995965731993682,6.0,2.75,3.25,0.8461538461538461,16.56,-98.4,4.84,28.80813148788928,Assessment
1167,100.0,332.329,-332.9235,0.9982143044873673,6.0,2.76,3.24,0.8518518518518517,16.69,-97.94,4.9,28.479341317365265,Assessment
1168,100.0,332.1585,-334.211,0.99385867012157,6.0,2.76,3.24,0.8518518518518517,16.62,-97.75,4.84,28.76170395869191,Assessment
1169,100.0,331.911,-333.055,0.996565131885124,6.0,2.76,3.24,0.8518518518518517,16.56,-97.94,4.84,28.81098615916956,Assessment
1170,100.0,331.9165,-332.743,0.9975161010148974,6.01,2.76,3.25,0.8492307692307691,16.69,-99.43,4.84,28.46390076988879,Assessment
1171,100.0,331.773,-331.0175,1.0022823566729857,6.0,2.75,3.25,0.8461538461538461,16.69,-99.52,4.84,28.31629597946963,Assessment
1172,100.0,331.56,-331.981,0.998731855136288,6.01,2.75,3.26,0.843558282208589,16.56,-98.16,4.84,28.71807958477509,Assessment
1173,100.0,332.2765,-334.2365,0.9941358888092714,6.0,2.75,3.25,0.8461538461538461,16.69,-98.89,4.84,28.59165953806672,Assessment
1174,100.0,332.028,-329.521,1.007608012842884,6.0,2.75,3.25,0.8461538461538461,16.62,-99.11,4.84,28.358089500860583,Assessment
1175,100.0,331.8105,-332.543,0.997797277344584,6.0,2.75,3.25,0.8461538461538461,16.69,-99.57,4.84,28.44679213002566,Assessment
1176,100.0,331.607,-331.35,1.0007756149087068,6.0,2.75,3.25,0.8461538461538461,16.62,-98.76,4.84,28.515490533562826,Assessment
1177,100.0,332.224,-332.7275,0.9984867496675206,6.0,2.76,3.24,0.8518518518518517,16.69,-97.81,4.84,28.4625748502994,Assessment
1178,100.0,332.1655,-334.6125,0.9926870633942246,6.01,2.76,3.25,0.8492307692307691,16.69,-99.33,4.84,28.623823781009406,Assessment
1179,100.0,332.193,-332.75,0.9983260706235912,6.0,2.75,3.25,0.8461538461538461,16.69,-99.52,4.84,28.464499572284,Assessment
1180,100.0,331.9535,-333.985,0.9939173914996182,6.0,2.75,3.25,0.8461538461538461,16.69,-99.43,4.84,28.570145423438834,Assessment
1181,100.0,331.706,-333.827,0.9936464096672828,6.0,2.75,3.25,0.8461538461538461,16.75,-100.28,4.84,28.410808510638297,Assessment
1182,100.0,332.2885,-333.994,0.994893620843488,6.01,2.76,3.25,0.8492307692307691,16.82,-99.92,4.9,28.25668358714044,Assessment
1183,100.0,332.164,-334.522,0.9929511362481392,6.0,2.75,3.25,0.8461538461538461,16.75,-99.43,4.84,28.46995744680851,Assessment
1184,100.0,331.351,-335.3385,0.9881090301292574,6.0,2.75,3.25,0.8461538461538461,16.69,-99.33,4.84,28.685928143712573,Assessment
1185,100.0,247.739,-276.9665,0.8944727972516532,8.58,2.75,5.83,0.4716981132075472,12.91,-72.71,4.84,35.01472819216182,Noise
1186,100.0,231.7135,-232.1745,0.9980144244953688,8.56,2.75,5.81,0.4733218588640275,12.0,-67.48,4.71,33.16778571428571,Normal
1187,100.0,231.5135,-227.826,1.0161855977807626,8.58,2.76,5.82,0.4742268041237112,12.32,-70.51,4.9,31.12377049180328,Normal
1188,100.0,231.8825,-228.676,1.0140220224247407,8.58,2.76,5.82,0.4742268041237112,12.19,-70.11,4.77,31.804728789986093,Normal
1189,100.0,231.439,-232.7365,0.994425025726519,8.57,2.75,5.82,0.4725085910652921,12.0,-69.24,4.64,33.24807142857143,Normal
1190,100.0,231.5855,-243.3205,0.9517714290411206,8.57,2.75,5.82,0.4725085910652921,12.13,-70.54,4.71,34.12629733520336,Normal
1191,100.0,231.735,-238.273,0.9725608860424808,8.58,2.76,5.82,0.4742268041237112,12.13,-70.76,4.71,33.41837307152875,Normal
1192,100.0,231.355,-241.419,0.9583131402250856,8.57,2.75,5.82,0.4725085910652921,12.13,-69.78,4.71,33.85960729312763,Normal
1193,100.0,231.801,-235.46,0.9844602055550836,8.57,2.76,5.81,0.4750430292598967,12.13,-69.92,4.71,33.02384291725105,Normal
1194,100.0,231.6525,-238.0135,0.973274625178824,8.58,2.76,5.82,0.4742268041237112,12.06,-69.67,4.71,33.712960339943336,Normal
1195,100.0,231.1985,-236.4785,0.9776723888218168,8.58,2.75,5.83,0.4716981132075472,12.06,-69.89,4.71,33.49553824362606,Normal
1196,100.0,231.762,-239.141,0.9691437269226104,8.56,2.75,5.81,0.4733218588640275,12.13,-70.54,4.71,33.54011220196353,Normal
