Breath_num,P_peak,Dy_comp,Label
410,10.63,38.35328597,Bronch
411,12.13,57.38990182,Bronch
412,11.8,49.58029412,Bronch
413,9.98,9.877108434,Bronch
414,10.89,22.90865874,Bronch
415,11.22,59.27098071,Bronch
416,12.52,47.90232713,Bronch
417,11.15,30.35243902,Bronch
418,10.18,46.48851351,Bronch
419,11.09,44.87077176,Bronch
420,7.77,94.42689531,Bronch
421,10.31,120.4118644,Recruitment
422,11.74,114.60727,Recruitment
423,17.34,96.80952188,Recruitment
424,18.7,99.03806569,Recruitment
425,19.09,101.2310504,Recruitment
426,19.29,100.7892582,Recruitment
427,19.35,84.05972125,InPause
428,19.55,101.5994845,Recruitment
429,19.68,85.91553134,InPause
430,11.41,141.1414977,Recruitment
431,10.18,145.8887066,Recruitment
432,10.24,137.8677481,Normal
433,10.24,136.2016221,Normal
434,10.31,136.394162,Normal
435,10.24,134.1004771,Normal
436,10.31,134.5255179,Normal
437,10.37,130.594879,Normal
438,10.37,132.2816574,Normal
439,10.37,131.032216,Normal
440,10.37,132.4206704,Normal
441,10.44,127.9571691,Normal
442,10.44,130.3490809,Normal
443,10.44,129.2704963,Normal
444,10.44,129.7056066,Normal
445,10.44,126.5869485,Normal
446,10.44,129.840625,Normal
447,10.37,128.4633147,Normal
448,10.44,130.59375,Normal
449,10.37,131.0346369,Normal
450,10.44,131.2642463,Normal
451,10.44,128.0201287,Normal
452,10.44,131.1952206,Normal
453,10.44,129.1201287,Normal
454,10.44,131.7681066,Normal
455,10.44,128.0652574,Normal
456,10.5,129.0952727,Normal
457,10.44,128.1582721,Normal
458,10.44,130.1975184,Normal
459,10.44,127.5804228,Normal
460,10.5,128.3797273,Normal
461,10.5,127.6555455,Normal
462,10.44,129.4556066,Normal
463,10.44,129.5528493,Normal
464,10.44,129.2926471,Normal
465,10.44,128.4034926,Normal
466,10.5,127.5514545,Normal
467,10.5,127.238,Normal
468,10.5,127.7595455,Normal
469,10.5,127.5658182,Normal
470,10.5,129.1450909,Normal
471,10.44,127.928125,Normal
472,10.57,126.4255835,Normal
473,10.57,126.0218133,Normal
474,10.57,126.7785458,Normal
475,10.5,128.0093636,Normal
476,10.57,127.445781,Normal
477,10.44,130.9386029,Normal
478,10.57,130.9613106,Normal
479,10.57,128.7321364,Normal
480,10.5,129.0323636,Normal
481,10.57,125.6576302,Normal
482,10.7,123.5749123,Normal
483,10.7,124.2881579,Normal
484,10.7,123.9975439,Normal
485,10.7,124.552807,Normal
486,10.76,123.2470486,Normal
487,10.76,122.3101563,Normal
488,10.76,121.8085069,Normal
489,10.76,123.2342014,Normal
490,10.76,121.8363715,Normal
491,10.76,123.0462674,Normal
492,10.83,120.9423671,Normal
493,10.83,121.114494,Normal
494,10.83,120.4494854,Normal
495,10.76,122.0814236,Normal
496,10.83,121.541681,Normal
497,10.76,124.0013889,Normal
498,10.76,121.7684028,Normal
499,10.89,119.9511036,Normal
500,10.89,118.6625637,Normal
501,10.96,118.3067953,Normal
502,10.83,122.7610635,Normal
503,10.76,123.0894965,Normal
504,10.76,121.3543403,Normal
505,10.83,121.4671527,Normal
506,10.89,118.4524618,Normal
507,10.89,118.5140917,Normal
508,10.89,118.4448217,Normal
509,10.96,118.4047819,Normal
510,10.96,117.9114933,Normal
511,10.96,118.0412752,Normal
512,11.02,116.3398671,Normal
513,11.02,116.991113,Normal
514,11.02,115.6832226,Normal
515,11.02,117.4384551,Normal
516,10.96,117.1713926,Normal
517,10.96,119.3453859,Normal
518,10.96,117.8202181,Normal
519,11.02,117.2892027,Normal
520,11.02,116.0019934,Normal
521,11.02,117.6960133,Normal
522,10.96,117.2269295,Normal
523,11.02,116.9144518,Normal
524,11.02,116.4301495,Normal
525,11.09,115.4626437,Normal
526,11.09,116.2726601,Normal
527,11.09,116.1432677,Normal
528,11.02,117.3297342,Normal
529,11.02,116.8009967,Normal
530,11.02,117.0553156,Normal
531,11.09,116.3149425,Normal
532,11.02,116.5133721,Normal
533,11.09,117.1325123,Normal
534,11.28,109.9374204,Normal
535,11.54,107.2775994,Normal
536,11.54,107.1967125,Normal
537,11.54,107.0851682,Normal
538,11.74,103.8672107,Normal
539,11.61,106.5216339,Normal
540,11.54,108.1506881,Normal
541,11.54,107.4898318,Normal
542,11.54,106.3061162,Normal
543,11.61,106.8948563,Normal
544,11.54,107.0292049,Normal
545,11.54,107.4584098,Normal
546,11.54,105.4075688,Normal
547,11.54,107.3010703,Normal
548,11.61,105.6082451,Normal
549,11.61,105.5422088,Normal
550,11.61,106.8738275,Normal
551,11.54,106.8520642,Normal
552,11.54,107.3210245,Normal
553,11.61,105.280938,Normal
554,11.67,103.6432534,Normal
555,11.67,106.5553223,Normal
556,11.61,105.2913011,Normal
557,11.61,106.255295,Normal
558,12.13,98.27173913,Normal
559,12.26,95.64084022,Normal
560,12.26,95.66859504,Normal
561,12.26,96.55144628,Normal
562,12.26,97.14889807,Normal
563,12.19,96.58087622,Normal
564,12.13,98.87265077,Normal
565,12.13,97.60785414,Normal
566,12.13,98.13204769,Normal
567,12.13,97.63253857,Normal
568,12.19,97.65458971,Normal
569,12.13,97.73239832,Normal
570,12.13,98.02307153,Normal
571,12.19,97.45006954,Normal
572,12.19,98.48400556,Normal
573,12.19,96.80577191,Normal
574,12.19,97.67990264,Normal
575,12.13,98.34740533,Normal
576,12.19,97.70737135,Normal
577,12.19,97.64214186,Normal
578,12.13,98.5029453,Normal
579,12.13,99.07391304,Normal
580,12.13,98.21851332,Normal
581,12.19,96.51008345,Normal
582,12.19,98.30111266,Normal
583,12.13,98.96612903,Normal
584,12.13,97.72173913,Normal
585,12.19,96.84819193,Normal
586,12.19,97.37030598,Normal
587,12.19,98.1445758,Normal
588,12.13,98.59424965,Normal
589,12.13,97.6441094,Normal
590,12.13,98.65687237,Normal
591,12.13,97.76360449,Normal
592,12.13,98.18352034,Normal
593,12.19,97.48922114,Normal
594,12.32,96.77698087,Normal
595,12.13,96.46991585,Normal
596,12.26,96.24214876,Normal
597,12.13,96.82608696,Normal
598,12.26,96.46632231,Normal
599,12.32,94.28312842,Normal
600,12.32,93.96461749,Normal
601,12.32,94.80525956,Normal
602,12.32,95.03825137,Normal
603,12.39,94.52665765,Normal
604,12.32,94.93565574,Normal
605,12.32,95.6614071,Normal
606,12.32,95.45375683,Normal
607,12.32,95.4409153,Normal
608,12.32,95.71236339,Normal
609,12.26,95.6838843,Normal
610,12.32,95.41448087,Normal
611,12.26,95.18161157,Normal
612,12.32,95.96666667,Normal
613,12.32,95.14665301,Normal
614,12.32,95.06837432,Normal
615,12.32,95.76987705,Normal
616,12.58,91.27856201,Normal
617,12.45,93.64221477,Normal
618,12.65,92.38993464,Normal
619,12.45,93.58087248,Normal
620,12.52,92.78457447,Normal
621,12.45,92.85147651,Normal
