Breath_num,Max_gap(ms),In_vol(ml),Ex_vol(ml),IE_vol_ratio,Duration(s),In_duration(s),Ex_duration(s),IE_duration_ratio,P_peak,F_min,PEEP,Dy_comp,Label
25,100.0,490.2055,-21.6375,22.65536683997689,8.57,2.8,5.77,0.4852686308492201,9.07,-18.02,4.51,5.316339066339066,Bronch
26,100.0,489.8005,-27.821,17.605423960317744,8.57,2.8,5.77,0.4852686308492201,9.13,-14.33,4.25,6.736319612590799,Bronch
27,100.0,490.7145,-233.7755,2.099084377960907,8.57,2.81,5.76,0.4878472222222222,10.05,-22.98,4.64,46.29217821782177,Bronch
28,100.0,490.3945,-106.1115,4.621501910725981,8.58,2.81,5.77,0.4870017331022531,10.18,-22.25,4.84,20.484845559845564,Bronch
29,100.0,491.163,152.3815,-3.2232456039611117,8.58,2.81,5.77,0.4870017331022531,7.44,-6.11,4.12,-62.4514344262295,Bronch
30,100.0,490.2535,-407.1795,1.2040230414350426,8.57,2.8,5.77,0.4852686308492201,8.81,-32.69,4.64,106.87125984251968,Bronch
31,100.0,489.436,-496.031,0.9867044600035078,8.57,2.8,5.77,0.4852686308492201,9.46,-43.57,4.84,111.21771300448428,Normal
32,100.0,748.0735,-710.5885,1.052752049885412,8.57,2.81,5.76,0.4878472222222222,11.8,-61.05,4.9,104.4983088235294,Recruitment
33,100.0,1086.2885,-942.5655,1.1524806498858702,8.58,2.81,5.77,0.4870017331022531,14.67,-75.32,4.84,97.47316442605998,Recruitment
34,100.0,1087.8795,-911.926,1.1929471250956765,14.14,8.37,5.77,1.4506065857885615,15.32,-59.5,4.97,88.36492248062015,InPause
35,100.0,1088.92,-1107.5765,0.983155565326639,8.57,2.81,5.76,0.4878472222222222,15.38,-82.23,5.03,106.70293834296724,Recruitment
36,100.0,1087.272,-978.2995,1.1113897124551326,17.59,11.82,5.77,2.048526863084922,15.38,-61.05,4.97,94.24850674373796,InPause
37,100.0,1090.2155,-1087.4875,1.002508534580857,11.04,5.27,5.77,0.9133448873483536,15.32,-69.21,5.1,105.3766957364341,InPause
38,100.0,888.0385,-947.366,0.9373763677396064,8.58,2.81,5.77,0.4870017331022531,13.1,-68.51,5.1,116.95876543209876,Recruitment
39,100.0,506.724,-576.9695,0.8782509300751599,8.57,2.8,5.77,0.4852686308492201,9.26,-40.94,4.9,135.43884976525823,Recruitment
40,100.0,489.668,-526.506,0.9300330860427042,8.57,2.8,5.77,0.4852686308492201,9.0,-38.42,4.84,131.6265,Recruitment
41,100.0,490.0485,-512.029,0.9570717674194236,8.57,2.81,5.76,0.4878472222222222,9.0,-37.74,4.84,128.00725,Normal
42,100.0,489.7025,-512.3085,0.955874243741808,8.58,2.81,5.77,0.4870017331022531,8.94,-38.04,4.9,130.027538071066,Normal
43,100.0,490.4245,-505.9455,0.969322782789846,8.58,2.81,5.77,0.4870017331022531,8.94,-39.78,4.84,128.41256345177666,Normal
44,100.0,486.686,-500.219,0.9729458497178236,8.57,2.8,5.77,0.4852686308492201,8.87,-37.98,4.9,129.2555555555556,Normal
45,100.0,563.7715,-501.075,1.1251239834356133,6.0,2.8,3.2,0.8749999999999999,9.65,-41.08,4.84,107.75806451612902,Assessment
46,100.0,695.475,-688.984,1.0094211186326534,6.0,2.81,3.19,0.8808777429467085,11.41,-53.64,5.1,107.48580343213727,Assessment
47,100.0,694.7405,-693.1145,1.0023459327427142,6.01,2.81,3.2,0.8781249999999999,11.61,-55.48,5.03,104.8584720121029,Assessment
48,100.0,694.5095,-671.7295,1.033912460298379,5.99,2.8,3.19,0.8777429467084639,11.67,-55.43,4.97,100.70907046476762,Assessment
49,100.0,693.759,-682.421,1.016614377341846,6.01,2.81,3.2,0.8781249999999999,11.74,-56.03,5.03,101.24940652818992,Assessment
50,100.0,694.242,-683.4955,1.0157228540641452,6.0,2.8,3.2,0.8749999999999999,11.74,-56.16,5.03,101.40882789317509,Assessment
51,100.0,695.749,-687.2715,1.0123350087992884,6.0,2.81,3.19,0.8808777429467085,11.74,-56.43,5.03,101.9690652818991,Assessment
52,100.0,694.861,-698.5225,0.9947582218181948,6.01,2.81,3.2,0.8781249999999999,11.8,-57.17,5.03,102.72389705882352,Assessment
53,100.0,695.109,-691.8805,1.0046662682356275,5.99,2.8,3.19,0.8777429467084639,11.74,-56.43,4.9,102.65289317507418,Assessment
54,100.0,694.2495,-702.388,0.9884130993126304,6.01,2.81,3.2,0.8781249999999999,11.8,-56.73,5.03,103.29235294117646,Assessment
55,100.0,694.1745,-697.81,0.9947901291182414,6.0,2.8,3.2,0.8749999999999999,11.8,-56.57,4.97,102.6191176470588,Assessment
56,100.0,695.3955,-704.2735,0.9873941018652554,6.0,2.81,3.19,0.8808777429467085,11.8,-56.95,5.03,103.56963235294116,Assessment
57,100.0,694.896,-706.509,0.9835628420869372,6.01,2.81,3.2,0.8781249999999999,11.8,-57.0,4.97,103.89838235294116,Assessment
58,100.0,695.354,-704.6665,0.9867845285677692,5.99,2.8,3.19,0.8777429467084639,11.8,-56.79,4.9,103.62742647058823,Assessment
59,100.0,694.193,-708.0855,0.9803801941997116,6.01,2.81,3.2,0.8781249999999999,11.8,-56.49,4.97,104.13022058823528,Assessment
60,100.0,694.096,-701.8145,0.9890020796093556,6.0,2.8,3.2,0.8749999999999999,11.8,-56.49,4.97,103.20801470588232,Assessment
61,100.0,695.309,-708.389,0.9815355687341276,6.0,2.81,3.19,0.8808777429467085,11.87,-56.32,5.03,103.11339155749636,Assessment
62,100.0,695.2765,-710.6185,0.978410356611881,6.01,2.81,3.2,0.8781249999999999,11.8,-57.03,4.97,104.50272058823528,Assessment
63,100.0,695.358,-706.1,0.9847868573856392,5.99,2.8,3.19,0.8777429467084639,11.8,-56.79,4.9,103.83823529411764,Assessment
64,100.0,694.176,-717.2345,0.9678508214537924,6.01,2.81,3.2,0.8781249999999999,11.93,-57.6,5.03,103.49704184704186,Assessment
65,100.0,694.2065,-703.0415,0.9874331742862974,6.0,2.8,3.2,0.8749999999999999,11.87,-57.06,4.97,102.3350072780204,Assessment
66,100.0,695.915,-716.8495,0.9707965200505824,6.0,2.81,3.19,0.8808777429467085,11.93,-57.71,5.03,103.4414862914863,Assessment
67,100.0,694.972,-710.533,0.9780995393598888,6.01,2.81,3.2,0.8781249999999999,11.87,-57.49,4.97,103.42547307132462,Assessment
68,100.0,695.5655,-714.655,0.9732885098404126,6.0,2.8,3.2,0.8749999999999999,11.93,-57.57,4.97,103.12481962481962,Assessment
69,100.0,694.7785,-714.9025,0.9718507069145792,6.0,2.8,3.2,0.8749999999999999,11.87,-57.25,5.03,104.06149927219798,Assessment
70,100.0,694.2495,-709.0545,0.9791200817426589,6.0,2.8,3.2,0.8749999999999999,11.87,-57.3,4.97,103.21026200873364,Assessment
71,100.0,695.441,-720.956,0.9646094907317506,6.0,2.81,3.19,0.8808777429467085,11.87,-57.33,5.03,104.94264919941776,Assessment
72,100.0,696.0565,-671.65,1.036338122534058,15.52,7.52,8.0,0.94,11.8,-48.73,4.97,98.7720588235294,InPause
73,100.0,693.3495,-732.5705,0.9464611255845,6.01,2.81,3.2,0.8781249999999999,12.0,-59.04,5.75,104.65292857142856,Assessment
74,100.0,694.967,-718.2775,0.9675466654600764,6.0,2.81,3.19,0.8808777429467085,11.87,-57.11,5.03,104.55276564774384,Assessment
75,100.0,696.048,-672.769,1.03460177267383,14.07,7.59,6.48,1.1712962962962965,11.87,-48.97,4.97,97.92852983988357,InPause
76,100.0,693.4035,-735.401,0.9428917012623046,6.01,2.81,3.2,0.8781249999999999,12.0,-59.01,5.68,105.05728571428573,Assessment
77,100.0,694.957,-714.1815,0.9730817726306268,6.0,2.81,3.19,0.8808777429467085,11.8,-57.14,4.97,105.02669117647058,Assessment
78,100.0,695.211,-717.683,0.9686881255373194,6.01,2.81,3.2,0.8781249999999999,11.8,-56.92,4.97,105.5416176470588,Assessment
79,100.0,695.419,-711.212,0.9777942441916052,6.0,2.8,3.2,0.8749999999999999,11.8,-57.0,4.9,104.59,Assessment
80,100.0,695.174,-722.0335,0.9628002024836796,6.0,2.8,3.2,0.8749999999999999,11.87,-57.19,4.97,105.09949053857352,Assessment
81,100.0,694.8325,-714.499,0.9724751189294876,6.0,2.8,3.2,0.8749999999999999,11.8,-56.98,4.97,105.07338235294117,Assessment
82,100.0,693.975,-718.3125,0.966118506917254,6.0,2.8,3.2,0.8749999999999999,11.87,-56.7,5.03,104.55786026200876,Assessment
83,100.0,695.487,-715.661,0.9718106757249592,6.0,2.81,3.19,0.8808777429467085,11.8,-57.11,4.97,105.24426470588232,Assessment
84,100.0,695.203,-713.1415,0.9748458054958238,6.0,2.81,3.19,0.8808777429467085,11.8,-57.41,4.97,104.87375,Assessment
85,100.0,694.292,-720.9855,0.9629763705372716,6.0,2.81,3.19,0.8808777429467085,11.87,-57.49,4.97,104.94694323144104,Assessment
86,100.0,694.354,-711.719,0.9756013258041446,6.01,2.81,3.2,0.8781249999999999,11.8,-57.33,4.97,104.6645588235294,Assessment
87,100.0,695.6875,-719.8985,0.966368870055987,6.0,2.81,3.19,0.8808777429467085,11.87,-57.17,5.03,104.7887190684134,Assessment
88,100.0,695.353,-712.9015,0.9753843974237674,6.01,2.81,3.2,0.8781249999999999,11.8,-57.19,4.97,104.83845588235292,Assessment
89,100.0,695.311,-715.6525,0.971576288771436,6.0,2.8,3.2,0.8749999999999999,11.8,-57.19,4.97,105.24301470588236,Assessment
90,100.0,695.1895,-724.434,0.9596312431498244,6.0,2.8,3.2,0.8749999999999999,11.87,-57.65,4.97,105.44890829694324,Assessment
91,100.0,694.5355,-713.1725,0.9738674724558224,6.0,2.8,3.2,0.8749999999999999,11.8,-56.62,4.97,104.8783088235294,Assessment
92,100.0,695.6065,-721.809,0.9636988455394708,6.0,2.81,3.19,0.8808777429467085,11.87,-56.95,5.03,105.06681222707424,Assessment
93,100.0,695.5385,-714.281,0.973760326818157,6.0,2.81,3.19,0.8808777429467085,11.87,-56.89,4.97,103.97103347889374,Assessment
94,100.0,695.14,-718.713,0.9672010941780655,6.0,2.81,3.19,0.8808777429467085,11.87,-57.36,5.03,104.6161572052402,Assessment
95,100.0,694.5345,-715.7045,0.970420753257804,6.0,2.81,3.19,0.8808777429467085,11.87,-57.36,4.97,104.17823871906845,Assessment
96,100.0,694.1375,-714.1145,0.9720254945110344,6.01,2.81,3.2,0.8781249999999999,11.8,-57.25,4.97,105.01683823529412,Assessment
97,100.0,695.6855,-719.7905,0.9665110889904772,6.0,2.81,3.19,0.8808777429467085,11.87,-57.3,4.97,104.77299854439592,Assessment
98,100.0,695.2335,-712.862,0.9752708097780496,6.01,2.81,3.2,0.8781249999999999,11.8,-57.06,4.97,104.83264705882353,Assessment
99,100.0,695.379,-718.81,0.9674030689612,6.0,2.8,3.2,0.8749999999999999,11.8,-57.49,4.97,105.70735294117644,Assessment
100,100.0,695.4685,-718.4785,0.967973989479156,6.0,2.8,3.2,0.8749999999999999,11.87,-57.27,4.9,104.58202328966524,Assessment
101,100.0,694.481,-713.899,0.972800073960042,6.0,2.8,3.2,0.8749999999999999,11.87,-56.49,4.97,103.91542940320234,Assessment
102,100.0,695.894,-717.81,0.9694682436856552,6.0,2.81,3.19,0.8808777429467085,11.87,-56.54,4.97,104.48471615720524,Assessment
103,100.0,695.2445,-714.5075,0.973040171026896,6.0,2.81,3.19,0.8808777429467085,11.8,-57.38,4.97,105.07463235294118,Assessment
104,100.0,695.097,-721.4675,0.9634488040001802,6.0,2.81,3.19,0.8808777429467085,11.87,-57.33,5.03,105.0171033478894,Assessment
105,100.0,694.5245,-709.866,0.9783881746695856,6.01,2.81,3.2,0.8781249999999999,11.8,-57.3,4.97,104.3920588235294,Assessment
106,100.0,695.2235,-717.421,0.969059311060033,6.0,2.8,3.2,0.8749999999999999,11.87,-57.33,5.03,104.42809315866086,Assessment
107,100.0,695.626,-715.609,0.972075532867809,6.0,2.81,3.19,0.8808777429467085,11.87,-57.55,4.97,104.16433770014558,Assessment
108,100.0,695.27,-714.5145,0.9730663268555082,6.01,2.81,3.2,0.8781249999999999,11.87,-57.52,4.97,104.00502183406115,Assessment
109,100.0,694.976,-723.6535,0.960371227389904,5.99,2.8,3.19,0.8777429467084639,11.87,-57.49,4.97,105.33529839883552,Assessment
110,100.0,695.22,-713.5115,0.9743641132623652,6.01,2.81,3.2,0.8781249999999999,11.87,-57.55,4.97,103.8590247452693,Assessment
111,100.0,694.778,-723.2525,0.9606299321467952,6.0,2.8,3.2,0.8749999999999999,11.87,-57.3,5.03,105.27692867540031,Assessment
112,100.0,696.0125,-715.3455,0.9729738986266078,6.0,2.81,3.19,0.8808777429467085,11.87,-57.19,4.97,104.12598253275112,Assessment
113,100.0,695.5525,-715.242,0.9724715550820562,6.01,2.81,3.2,0.8781249999999999,11.87,-56.89,4.97,104.11091703056768,Assessment
114,100.0,696.016,-717.5155,0.970036187371562,5.99,2.8,3.19,0.8777429467084639,11.87,-57.08,4.9,104.44184861717612,Assessment
115,100.0,694.765,-708.3405,0.9808347821422042,6.01,2.81,3.2,0.8781249999999999,11.8,-56.92,4.97,104.16772058823528,Assessment
116,100.0,694.9325,-721.3935,0.9633196029628768,6.0,2.8,3.2,0.8749999999999999,11.87,-57.27,5.03,105.00633187772928,Assessment
117,100.0,695.905,-711.173,0.9785312434527182,6.0,2.81,3.19,0.8808777429467085,11.8,-56.92,4.97,104.58426470588236,Assessment
118,100.0,696.1165,-719.981,0.9668539864246416,6.01,2.81,3.2,0.8781249999999999,11.87,-57.0,5.03,104.80072780203784,Assessment
119,100.0,695.54,-713.674,0.9745906394236024,5.99,2.8,3.19,0.8777429467084639,11.8,-57.14,4.9,104.9520588235294,Assessment
120,100.0,695.0385,-713.5385,0.9740728776372964,6.01,2.81,3.2,0.8781249999999999,11.87,-56.79,4.97,103.86295487627366,Assessment
121,100.0,694.271,-720.452,0.9636603132477944,6.0,2.8,3.2,0.8749999999999999,11.8,-57.06,4.97,105.94882352941175,Assessment
122,100.0,695.9085,-711.171,0.9785389168006008,6.0,2.81,3.19,0.8808777429467085,11.8,-56.49,4.97,104.58397058823527,Assessment
123,100.0,695.548,-724.084,0.9605902077659498,6.01,2.81,3.2,0.8781249999999999,11.87,-57.0,4.97,105.39796215429404,Assessment
124,100.0,695.7115,-710.666,0.9789570628115036,5.99,2.8,3.19,0.8777429467084639,11.8,-56.62,4.9,104.50970588235292,Assessment
125,100.0,694.581,-714.5705,0.9720258532922924,6.01,2.81,3.2,0.8781249999999999,11.8,-56.87,4.97,105.08389705882352,Assessment
126,100.0,695.017,-715.474,0.9714077660404152,6.0,2.8,3.2,0.8749999999999999,11.8,-56.6,4.97,105.21676470588235,Assessment
127,100.0,695.936,-711.7955,0.9777190218257914,6.0,2.81,3.19,0.8808777429467085,11.8,-56.24,4.97,104.6758088235294,Assessment
128,100.0,695.4665,-719.8265,0.9661585118080536,6.01,2.81,3.2,0.8781249999999999,11.87,-56.76,4.97,104.77823871906844,Assessment
129,100.0,695.413,-709.081,0.9807243460197071,5.99,2.8,3.19,0.8777429467084639,11.8,-56.73,4.9,104.2766176470588,Assessment
130,100.0,694.623,-719.148,0.9658971449548632,6.01,2.81,3.2,0.8781249999999999,11.8,-56.65,5.03,105.7570588235294,Assessment
131,100.0,694.6135,-714.1755,0.9726089735646212,6.0,2.8,3.2,0.8749999999999999,11.8,-56.51,4.97,105.0258088235294,Assessment
132,100.0,695.3255,-712.0565,0.9765032690523856,6.0,2.81,3.19,0.8808777429467085,11.87,-56.35,4.97,103.6472343522562,Assessment
133,100.0,695.32,-719.1525,0.966860297363911,6.01,2.81,3.2,0.8781249999999999,11.87,-56.98,4.97,104.68013100436684,Assessment
134,100.0,695.326,-711.3025,0.9775390920178124,5.99,2.8,3.19,0.8777429467084639,11.8,-56.84,4.9,104.6033088235294,Assessment
135,100.0,694.7695,-721.256,0.9632772552325388,6.01,2.81,3.2,0.8781249999999999,11.87,-57.08,4.97,104.9863173216885,Assessment
136,100.0,694.401,-716.6215,0.9689926969816004,6.0,2.8,3.2,0.8749999999999999,11.8,-56.65,4.97,105.38551470588234,Assessment
137,100.0,695.789,-718.9285,0.9678139063898564,6.0,2.81,3.19,0.8808777429467085,11.87,-56.41,4.97,104.64752547307134,Assessment
138,100.0,695.2425,-717.0135,0.969636554960262,6.01,2.81,3.2,0.8781249999999999,11.8,-57.0,4.97,105.44316176470588,Assessment
139,100.0,695.625,-709.788,0.9800461546264518,5.99,2.8,3.19,0.8777429467084639,11.87,-56.6,4.9,103.3170305676856,Assessment
140,100.0,694.301,-725.119,0.9574993897553368,6.01,2.81,3.2,0.8781249999999999,11.87,-57.25,5.03,105.5486171761281,Assessment
141,100.0,694.492,-708.9705,0.979578134774296,6.0,2.8,3.2,0.8749999999999999,11.87,-56.16,4.97,103.19803493449784,Assessment
142,100.0,696.002,-720.1775,0.966431192310229,6.0,2.81,3.19,0.8808777429467085,11.87,-56.65,5.03,104.8293304221252,Assessment
143,100.0,695.5905,-718.6825,0.9678689824783544,6.01,2.81,3.2,0.8781249999999999,11.87,-57.27,4.97,104.61171761280931,Assessment
144,100.0,695.696,-716.099,0.9715081294625464,6.0,2.8,3.2,0.8749999999999999,11.87,-57.25,4.9,104.23566229985444,Assessment
145,100.0,694.999,-722.7215,0.9616415175140078,6.0,2.8,3.2,0.8749999999999999,11.87,-57.33,4.97,105.19963609898107,Assessment
146,100.0,694.8785,-712.0525,0.9758809919212418,6.0,2.8,3.2,0.8749999999999999,11.87,-56.92,4.97,103.64665211062592,Assessment
147,100.0,694.7385,-723.8685,0.9597578842013432,6.0,2.8,3.2,0.8749999999999999,11.87,-57.55,5.03,105.3665938864629,Assessment
148,100.0,695.5075,-717.087,0.9699067198261856,6.01,2.81,3.2,0.8781249999999999,11.87,-56.79,4.97,104.37947598253275,Assessment
149,100.0,695.3825,-718.7785,0.9674503341432724,5.99,2.8,3.19,0.8777429467084639,11.87,-57.44,4.97,104.62569141193596,Assessment
150,100.0,694.629,-716.5625,0.9693906672481466,6.01,2.81,3.2,0.8781249999999999,11.87,-56.98,4.97,104.30312954876275,Assessment
151,100.0,694.4415,-714.45,0.9719945412555112,6.0,2.8,3.2,0.8749999999999999,11.8,-57.38,4.97,105.06617647058825,Assessment
152,100.0,695.7925,-725.1275,0.9595450455264763,6.0,2.81,3.19,0.8808777429467085,11.87,-57.27,5.03,105.54985443959244,Assessment
153,100.0,695.312,-712.158,0.9763451368937792,6.01,2.81,3.2,0.8781249999999999,11.87,-57.27,4.97,103.66200873362448,Assessment
154,100.0,695.5625,-724.034,0.9606765704373,5.99,2.8,3.19,0.8777429467084639,11.87,-58.14,4.97,105.39068413391558,Assessment
155,100.0,694.3425,-714.3095,0.9720471308305434,6.01,2.81,3.2,0.8781249999999999,11.87,-57.27,4.97,103.97518195050948,Assessment
156,100.0,694.3965,-714.2095,0.9722588400182298,6.0,2.8,3.2,0.8749999999999999,11.87,-57.06,4.97,103.96062590975257,Assessment
157,100.0,695.598,-718.9685,0.9674944034404844,6.0,2.81,3.19,0.8808777429467085,11.87,-57.08,5.03,104.65334788937407,Assessment
158,100.0,695.3505,-712.55,0.9758620447687882,6.01,2.81,3.2,0.8781249999999999,11.87,-57.36,4.97,103.71906841339155,Assessment
159,100.0,695.676,-722.455,0.9629333314877744,5.99,2.8,3.19,0.8777429467084639,11.87,-57.44,4.97,105.16084425036392,Assessment
160,100.0,694.5805,-711.8555,0.9757324344617692,6.01,2.81,3.2,0.8781249999999999,11.87,-57.0,4.97,103.6179767103348,Assessment
161,100.0,694.5565,-713.83,0.9729998739195608,6.0,2.8,3.2,0.8749999999999999,11.93,-56.92,5.03,103.00577200577202,Assessment
162,100.0,695.869,-712.653,0.9764485661324656,6.0,2.81,3.19,0.8808777429467085,11.87,-56.79,4.97,103.7340611353712,Assessment
163,100.0,695.332,-712.3,0.9761785764425104,6.01,2.81,3.2,0.8781249999999999,11.87,-57.27,4.97,103.68267831149927,Assessment
164,100.0,695.5775,-719.2625,0.9670704367320692,5.99,2.8,3.19,0.8777429467084639,11.87,-57.38,4.97,104.69614264919944,Assessment
165,100.0,694.5725,-712.1735,0.9752855168017344,6.01,2.81,3.2,0.8781249999999999,11.8,-57.11,4.97,104.73139705882352,Assessment
166,100.0,694.6885,-718.9325,0.966277779902842,6.0,2.8,3.2,0.8749999999999999,11.87,-57.06,5.03,104.6481077147016,Assessment
167,100.0,696.1865,-713.584,0.9756195486445886,6.0,2.81,3.19,0.8808777429467085,11.87,-57.03,4.97,103.86957787481803,Assessment
168,100.0,695.0895,-715.918,0.970906584273618,6.01,2.81,3.2,0.8781249999999999,11.87,-56.92,5.03,104.20931586608444,Assessment
169,100.0,695.6285,-718.3135,0.9684190816405372,5.99,2.8,3.19,0.8777429467084639,11.87,-57.38,4.97,104.5580058224163,Assessment
170,100.0,694.3255,-713.257,0.973457673741723,6.01,2.81,3.2,0.8781249999999999,11.87,-57.08,4.97,103.82197962154297,Assessment
171,100.0,694.5835,-720.804,0.9636232595823552,6.0,2.8,3.2,0.8749999999999999,11.87,-57.06,5.03,104.92052401746726,Assessment
172,100.0,695.9635,-712.339,0.9770116475442168,6.0,2.81,3.19,0.8808777429467085,11.87,-56.89,4.97,103.68835516739448,Assessment
173,100.0,695.561,-717.576,0.9693203228647558,6.01,2.81,3.2,0.8781249999999999,11.87,-57.44,5.03,104.45065502183408,Assessment
174,100.0,695.6905,-716.1435,0.9714400814920474,5.99,2.8,3.19,0.8777429467084639,11.87,-57.22,4.9,104.24213973799128,Assessment
175,100.0,694.504,-710.4565,0.977546127032408,6.01,2.81,3.2,0.8781249999999999,11.87,-56.92,4.97,103.41433770014557,Assessment
176,100.0,694.584,-720.767,0.9636734201205104,6.0,2.8,3.2,0.8749999999999999,11.87,-57.33,5.03,104.9151382823872,Assessment
177,100.0,695.7155,-713.9705,0.974431716716587,6.0,2.81,3.19,0.8808777429467085,11.87,-56.84,4.97,103.92583697234352,Assessment
178,100.0,695.4445,-719.516,0.9665448718305084,6.01,2.81,3.2,0.8781249999999999,11.87,-57.25,5.03,104.7330422125182,Assessment
179,100.0,695.104,-718.367,0.9676168309513103,5.99,2.8,3.19,0.8777429467084639,11.87,-57.38,4.9,104.56579330422126,Assessment
180,100.0,694.4365,-714.54,0.9718651160186974,6.01,2.81,3.2,0.8781249999999999,11.87,-56.92,4.97,104.00873362445417,Assessment
181,100.0,696.1605,-721.0065,0.9655398390999248,6.0,2.81,3.19,0.8808777429467085,11.87,-56.92,4.97,104.95,Assessment
182,100.0,695.6565,-711.913,0.9771650468526352,6.0,2.81,3.19,0.8808777429467085,11.87,-56.7,4.97,103.62634643377002,Assessment
183,100.0,695.737,-718.8545,0.967841197349394,6.01,2.81,3.2,0.8781249999999999,11.87,-57.38,5.03,104.63675400291122,Assessment
184,100.0,695.3785,-714.684,0.9729873622468111,5.99,2.8,3.19,0.8777429467084639,11.87,-57.27,4.9,104.02969432314411,Assessment
185,100.0,694.37,-715.8695,0.9699672915245028,6.01,2.81,3.2,0.8781249999999999,11.87,-56.92,5.03,104.20225618631734,Assessment
186,100.0,694.8395,-717.0925,0.9689677412607162,6.0,2.8,3.2,0.8749999999999999,11.87,-56.98,4.97,104.3802765647744,Assessment
187,100.0,695.8665,-710.7075,0.979117991578814,6.0,2.81,3.19,0.8808777429467085,11.87,-56.84,4.97,103.45087336244542,Assessment
188,100.0,695.1435,-721.4725,0.9635065785598204,6.0,2.81,3.19,0.8808777429467085,11.93,-57.38,5.03,104.10858585858584,Assessment
189,100.0,694.98,-705.4505,0.9851577112781124,6.0,2.81,3.19,0.8808777429467085,11.87,-56.6,4.97,102.68566229985446,Assessment
190,100.0,694.3995,-717.6785,0.9675634702725524,6.01,2.81,3.2,0.8781249999999999,11.87,-56.89,5.03,104.46557496360992,Assessment
191,100.0,696.9105,-708.186,0.9840783353525768,6.0,2.81,3.19,0.8808777429467085,11.87,-56.38,4.97,103.08384279475985,Assessment
192,100.0,696.088,-701.9615,0.9916327319945608,6.01,2.81,3.2,0.8781249999999999,11.87,-57.25,5.03,102.17780203784572,Assessment
